"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"adidas Response Hoverturf GF6100A »Gardening Club 2.0«","https://www.43einhalb.com/p/adidas-response-hoverturf-gf6100a-%C2%BBgardening-club-20%C2%AB-398499","https://43einhalb.com/media/227462/w/616/h/370/n/adidas-fw0988-response-hoverturf-gf6100a-1.jpg","UltraBOOST 20 DNA (silber)","https://www.43einhalb.com/p/adidas-ultraboost-20-dna-silber-455882","adidas","https://www.43einhalb.com/p/adidas-ultraboost-20-dna-silber-455882","Releasedate: 28.02.2020 | Online: 00:01 Uhr.
Ende letzten Jahres präsentierte adidas Consortium eine exklusive »Gardening Club« Kollektion, die von der Ästhetik lässiger Gartenarbeit inspiriert war. Jetzt bringt adidas die »Gardening Club 2.0« Kollektion an den Start und auch dieses Mal treffen die Drei Streifen den Geschmack aller derjenigen, die liebevoll ihre Rasenflächen pflegen, Samen sorgfältig ausstreuen und die Erde rigoros umdrehen.
Natürlich kommen nicht nur diejenigen mit dem grünen Daumen auf ihre Kosten: Mit der Kollektion schafft es adidas wieder einmal moderne Outdoor-Trends mit lässigem Street-Style zu kombinieren.
Der erste Drop besteht aus der Neuauflage zweier Schuhe, die speziell für das ursprüngliche Gardening Pack entwickelt wurden, dem Response Hoverturf und dem Novaturbo. Beide Schuhe sind vom Trailrunning inspiriert und sorgen für ein optimales Tragegefühl, egal ab du durch Mulch wartest oder durch die Innenstadt marschierst.
Der adidas Response Hoverturf GF6100A kommt mit einem Mix aus robustem Ripstop und Mesh auf dem Upper, was den Sneaker zu einem dynamischen Begleiter macht. Die Gummiaußensohle, FORMOTION und ADIPRENE in der Mittelsohle runden die technischen Features des All-Rounder perfekt ab und machen ihn zu einem zuverlässigen Begleiter auf dem Trail und der Straße.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas Stan Smith Recon (multicolor)","https://www.43einhalb.com/p/adidas-stan-smith-recon-multicolor-366858","https://43einhalb.com/media/229595/w/616/h/370/n/adidas-ef4974-stan-smith-recon-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","„Viele Leute denken ich wäre ein Schuh. Sie wissen nicht, dass ich wirklich existiere. Mein Sohn hat mich einmal gefragt: Dad, haben die den Schuh nach dir benannt, oder wurdest du nach dem Schuh benannt?”
Durch dieses Zitat von Stan Smith lässt sich erahnen, welchen Stellenwert der Schuh im Laufe der letzten Jahrzehnte in der Sneakerwelt eingenommen hat. Dennoch wollen wir die Gelegenheit nutzen euch auch den Sportler Stan Smith etwas näher zu bringen. Insgesamt gewann Smith 36 Turniere, darunter die Masters, die US Open und Wimbledon. Mit den USA holte die Tennis-Ikone außerdem sieben Mal den Davis Cup, zudem wurde er in der International Tennis Hall of Fame aufgenommen.
In den 60er Jahren wollte adidas den amerikanischen Markt erschließen und suchte zur Vermarktung einen amerikanischen Athleten. Da Smith zur damaligen Zeit zu den besten Tennisspielern der Welt gehörte, fiel die Wahl schnell auf den Profisportler. Gemeinsam mit dem deutschen Sportartikelhersteller brachte Smith den Schuh heraus, der seinen Namen über Jahrzehnte in aller Welt bekannt machten sollte: Den adidas Stan Smith.
Normalerweise kennen wir den Tennis-Klassiker als einen cleanen casual Schuh. Jetzt haut adidas eine raus und überrascht mit einem farbenfrohen Make-Over!
Im angesagten Deconstructed Look zeigt sich der Stan Smith dieses Jahr in einer genialen Patchwork-Variante. Der linke Schuh kommt mit zwei verschiedenen Blau-Tönen, einem orangenen Heel und zartem Rosa auf der Außenseite. Der rechte Schuh hingegen zeigt zwei verschiedene Lila-Töne auf der Toe-Box und der Innenseite, Grün auf der Außenseite und Rot auf dem Heel. Abgerundet wird das Design durch eine schwarze Zunge, die durch das Vintage-Logo den letzten Schliff verliehen bekommt. Trotz des bunten Mixes harmonieren die beiden Schuhe perfekt und adidas beweist mit dem Stan Smith »Recon«, dass der Court-Klassiker mehr ist als nur ein schlichter Alltagsbegleiter. Zusätzlich ersetzt die Brand das altbekannte Leder-Upper durch weiches Suede.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"adidas x Pharrell Williams Continental 80 ""March Madness""","https://www.43einhalb.com/p/adidas-x-pharrell-williams-continental-80-march-madness-405617","https://43einhalb.com/media/232296/w/616/h/370/n/adidas-fx8002-pw-continental-80-1-kopie.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Releasedate: 06.04.2020 | Online: 00:01 Uhr.
adidas und Pharrell Williams arbeiten schon seit Jahren zusammen und sind mittlerweile zu genialen Partnern geworden. Neben farbenfrohen Sneakers und Apparel haben die Kollektionen vor allem Eins gemeinsam: Eine Botschaft.
Mit jeder Kollektion bringen die beiden eine neue Botschaft an den Start, die aus reiner Überzeugung entstehen. Auch bei der aktuellen Kollektion haben sich die beiden etwas besonderes einfallen lassen. Inspiriert vom Basketball, vereint die neue Kollektion die Menschen in Sport, Wettkampf und Kreativität. Doch ganz oben steht auch dieses Mal wieder die Zusammengehörigkeit!
Auch wenn wir bei vergangenen Kollektionen immer bunte Farbkombinationen und neue Silhouetten begrüßen durften, überzeugt die »March Madness« Kollektion mit schlichten Colorways auf dem Upper klassische Silhouetten.
So bekommt auch der Continental 80 ein modernes Makeover. Von außen zeigt er sich ganz minimalistisch, kommt aber mit einer Einlegesohle in knalligen Farben.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike WMNS Air Max Triax (weiß / lila)","https://www.43einhalb.com/p/nike-wmns-air-max-triax-weiss-lila-384670","https://43einhalb.com/media/233104/w/616/h/370/n/nike-woman-ct1276-100-air-max-triax-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","1987 war das Geburtsjahr der Air Max-Reihe, die zum ersten Mal über ein sichtbares Air-Element verfügte. Was als Experiment in der Dämpfungstechnologie begann, entwickelte sich schnell zu einem Klassiker auf der Bahn – und auf der Straße. Über die Jahre wurde das Design vielfach überarbeitet und mit neuen Features ausgestattet, doch die Tradition blieb bis heute bestehen.
Erstmals wird ein Klassiker nach 23 Jahren im Archiv wieder zum Leben erweckt. Der Air Max Triax 96 verfügt neben seinem Retro-Look und seiner unverändert legendären Form über ebenso legendäre Materialien und ein sichtbares Air-Element - die simplen Details, die Läufer seit 1996 lieben. Hier kommt der Klassiker mit schwarz-weißem Mesh-Upper, das durch weiße Leder- und lila Wildleder-Overlays angenehme Akzente erhält. Der AM Triax 96 ist außerdem für seine runden Schnürsenkel, die Mesh-Zunge und den Leder-Swoosh-Tab auf dem Mesh-Zehenbereich bekannt. So hebt er sich durch sein subtileres, besser proportioniertes, sichtbares Air-Element von anderen Air Max-Releases dieser Zeit ab. Mitte der 90er war ein durchgehendes Air-Element in Übergröße schließlich im Trend.
Mit seiner Silhouette mit kleinerem Air-Element bleibt der Nike Air Max Triax 96 besonders für seinen Tragekomfort und Style in Erinnerung und ist auch heute noch ein stylischer Begleiter.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike W ZOOM X Vista Grind SP (schwarz)","https://www.43einhalb.com/p/nike-w-zoom-x-vista-grind-sp-schwarz-401298","https://43einhalb.com/media/230514/w/616/h/370/n/nike-woman-ct5770-001-zoomx-vista-grind-sp-1-kopie.jpg","Old Skool (lila / weiß)","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Vans","https://www.43einhalb.com/p/vans-old-skool-lila-weiss-426032","Releaseinfo: 21.03.2020 | Online: 09:00 Uhr.
Größer ist besser.
Der neue Nike Zoom X Vista Grind baut auf markanten und übertriebenen Highlights rund um die Mittelsohle auf und schließt dabei eine klobige und gleichzeitig elegante Ästhetik ein.
Der Zoom X Vista Grind bietet viel mehr, als man auf den ersten Blick meinen könnte. Und das will etwas heißen! Hinter seinem ultramodernen Look verbirgt sich echte Tradition von Nike Sportswear, raffinierte Materialien und ein Laufgefühl, das man selbst erleben muss, um es zu glauben.
Die auffällige Midsole verfügt über speziell designte »Einkerbungen«, die den dunkelgrauen Zoom X-Schaumstoff in der Sohle zum Vorschein bringen. Dieser Schaustoff wurde aus Nikes Zoom Fly-Running-Schuhen recycelt und verleiht der Sohle damit coole Farbakzente sowie ein einzigartiges Laufgefühl.
Das Upper des neuen Modells kombiniert ein klassisches Nike Laufdesign mit aktuellen Materialien. Das transparente NextSkin-Obermaterial verfügt über einen Old-School-Fersenclip sowie eine Ösenleiste, die beide aus strapazierfähigem TPU bestehen. Das Ganze wird von einer »Burrito«-Zunge umschlossen und sorgt so für ein super sicheres Tragegefühl.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Saucony Jazz 4000 OG (weiß / pink)","https://www.43einhalb.com/p/saucony-jazz-4000-og-weiss-pink-402659","https://43einhalb.com/media/230419/w/616/h/370/n/saucony-s70487-1-jazz-4000-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 02.05.2020 | Online: 00:01 Uhr
»We’re in the shoe business, not in the show business«
Mit diesem Slogan präsentierte Saucony 1993 zum ersten Mal den Jazz 4000. Der Runner ist das fünfte Modell aus der erfolgreichen Jazz-Serie und zählt damit zu den absoluten Saucony OGs!
Bei der Entwicklung des Jazz 4000 hatte der amerikanische Sportartikelhersteller nur ein Ziel: einen ultrabequemen Runner zu kreieren, der den Ansprüchen der Läufer aller Niveaus gerecht wird. Eine echte Herausforderung, die Saucony jedoch mit Bravur meisterte. Damals wurde der Runner sogar von einer Fachzeitschrift mit der »Goldmedaille« für Dämpfung, Stabilität und Komfort ausgezeichnet.
Jetzt bringt Saucony den Jazz 4000 zurück auf die Straße! Damals wie heute kommt der Runner mit einer EVA-Mittelsohle, der durch die XT-600-Außensohle die nötige Stabilität und optimaler Grip verliehen wird. Das besondere an der Außensohle ist die Form: Die dreieckigen »Stollen« bieten nicht nur einen hervorragenden Halt, sondern auch zusätzliche Dämpfung. Auch das Upper steht der Sohle in Sachen Komfort nichts nach. Das atmungsaktive Mesh bekommt durch edle Suede Overlays die nötige Stabilität, während der Stytherm-Heel-Counter die Ferse zusätzlich stützt. Die reflektierenden 3M Details runden den Look perfekt ab!
Mit seinen auffälligen Details legt der Saucony Jazz 4000 ein gelungenes Retro-Comeback hin!","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"New Balance WL574SAZ (hellpink)","https://www.43einhalb.com/p/new-balance-wl574saz-hellpink-348465","https://43einhalb.com/media/225996/w/616/h/370/n/nb-woman-779441-50-13-wl574saz-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance WL574SAX in einem schönen Colorway aus Pink- und Rosatönen.
Zu unseren New Balance 574-Modellen.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"adidas Saint Florent PS (bunt)","https://www.43einhalb.com/p/adidas-saint-florent-ps-bunt-372708","https://43einhalb.com/media/236021/w/616/h/370/n/adidas-fw6672-saint-florent-ps-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","Releasedate: 22.05.2020 | Online: 00:01 Uhr.
Sail away with the adidas Saint Florent!
Mit dem neuen Modell präsentiert uns adidas einen lässigen Slip-On Sneaker mit echten Segeltörn-Vibes. Für das Design hat sich adidas von der Island Series aus den 80ern inspirieren lassen und liefert uns einen Sneaker, der perfekt in den Sommer passt.
Das weiche Leder macht den Sneaker super bequem, während die robuste Außensohle für den nötigen Grip sorgt - auch wenn es auf dem Boot mal etwas nass werden sollte. Mit diesem Sneaker bringt uns adidas ein Stück Urlaub in unser Schuhregal! Vor allem mit dem bunten »Seafood« Design auf dem Upper, können wir die Austern an der Promenade förmlich schmecken...","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Saucony x Bodega Grid Azura 2000 OG (weiß / blau / lime)","https://www.43einhalb.com/p/saucony-x-bodega-grid-azura-2000-og-weiss-blau-lime-397182","https://43einhalb.com/media/225872/w/616/h/370/n/saucony-s70489-1-grid-azura-2000-1-kopie.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Releasedate: 15.02.2020 | Online: 00:01 Uhr.
Die Saucony-Fangemeinde darf sich freuen: Mit dem Grid Azura 2000 wird eine beinahe vergessene Silhouette endlich zum Leben erweckt!
Bereits vor einigen Jahren als neue Trend-Silhouette entwickelt und designt, verschwand der Grid Azura 2000 jedoch zuerst in den Saucony-Archiven und wartete seither auf seinen ausstehenden Release. Jetzt hat das Warten endlich ein Ende: Saucony hat sich mit dem amerikanischen Streetwear-Label »Bodega« zusammengetan und feiert den lang ersehnten Release des Grid Azura 2000 mit einem gewaltigen Knall!
Der neue Saucony x Bodega Grid Azura 2000 trifft genau den Sneaker-Geschmack unserer Zeit. Das starke Colorblocking in Blau, Grün und versprüht angesagte Retro-Vibes, inspiriert von dem Sportrunner der 90er Jahre. Die auffällige Sohle und der Material-Mix aus Mesh und Suede-Overlays passen sich optimal dem andauernden »Chunky«-Trend an, während das bereits bekannte Grid-Polsterungssystem für den gewohnten Saucony-Komfort sorgt.","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"ASICS SportStyle GEL-LYTE III OG ""Modern Tokyo Pack""","https://www.43einhalb.com/p/asics-sportstyle-gel-lyte-iii-og-modern-tokyo-pack-364225","https://43einhalb.com/media/230908/w/616/h/370/n/asics-1192a207-100-gel-lyte-iii-og-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Wenn es so etwas wie den heiligen Gral des Laufschuh-Universums gibt, dann gebührt dem GEL-LYTE III sicherlich ein Platz in der Mitte. Bereits bei seiner Markteinführung im Jahr 1990 punktete der ultraleichte Nachfolger des legendären GT II, dem weltweit ersten Schuh mit patentierter GEL-Dämpfung, nicht nur mit einer umfangreichen Weiterentwicklung des erfolgreichen Sohlensystems, sondern addierte weitere innovative Tech-Features für noch besseren Komfort und Halt hinzu.
Obwohl der modische Aspekt bei der Entwicklung nicht unbedingt im Mittelpunkt stand, entwickelte sich der Gel-Lyte III schnell zu einem beliebten Street-Style Sneaker, was er bis heute ist! Nicht gerade unschuldig an der Entwicklung des ursprünglichen Runners waren wohl die auffälligen Akzente, die sich auf dem sonst so schlichten Upper einer leichten Lifestyle-Silhouette tummelten. Die Inspiration für das Design holte sich der Designer Shigeyuki Mitsui vor allem aus der Skateboarding, Snowboarding und Hip-Hop Kultur.
Nach knapp 30 Jahren bringt ASICS nun eine Reihe an starken OG-Colorways sowie neue Versionen des Klassikers an den Start! Ein Highlight 2020 ist definitv der neue Gel-Lyte III OG »Modern Tokyo Pack« oder auch als »Barcode« bezeichnet, der in den Farben Schwarz und Weiß daher kommt. Statt dem Mesh-Materialien auf der Toe Box und der Seitenpartie hat ASICS dem Schuh transparentes Kunststoff-Gewebe verpasst. Abgerundet wird der coole Look durch Barcode-Details, die auf dem ganzen Schuh zu finden sind.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"Reebok Court Double Mix (weiß / bunt)","https://www.43einhalb.com/p/reebok-court-double-mix-weiss-bunt-370452","https://43einhalb.com/media/225203/w/616/h/370/n/reebok-woman-eh3274-court-double-mix-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Ein echter Retro Schuh mit extra dicker Sohle!
Halb Aztrek, halb Club C - dieser Schuh ist eine Verschmelzung zweier ikonischen Archiv-Styles. Das mehrlagige Upper kommt mit einem Mix aus Textil und Leder und sorgt damit für einen strukturierten Look, der schon in den späten 80ern und frühen 90ern die Szene stürmte. Highlight der Silhouette: Die Plateau-Außensohle, die mit einem ausgeprägten Profil begeistert und den Retro-Style der 80er auf die Straßen von heute holt.
Bei der neuesten Version vom Court Double Mix setzt Reebok auf knallige Akzente. Das off-white Upper erinnert mit Akzenten in Lila und knalligen Logo-Details in Orange an die Rave-Szene der 80er und 90er. Abgerundet wird der Look mit einer auffälligen, blauen Außensohle.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"adidas Yung-1 W ""Leopard""","https://www.43einhalb.com/p/adidas-yung-1-w-leopard-369842","https://43einhalb.com/media/228130/w/616/h/370/n/adidas-woman-eg8726-yung-1-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","Lange wurde über die Rückkehr des »Falcon Dorf« spekuliert und gerätselt. Jetzt ist er wieder da - mit einem anderen Namen.
Inspiriert von der Geschichte eines, ursprünglich 1996 entwickelten Sneaker, nannten die adidas Designer ihre neuste Entwicklung »Yung 1«. adidas wäre nicht adidas, wenn nicht hinter jedem Sneaker eine Geschichte stecken würde, die wir euch natürlich nicht vorenthalten wollen.
Es war einmal ein Team, das in einer kleinen Stadt namens Herzogenaurach für den Sportgiganten adidas arbeitete. Das Team war immer sehr sportlich und joggte jeden morgen durch ein kleines fränkisches Dorf. Falkendorf nannten es die Anwohner liebevoll und lebten dort ein glückliches und zufriedenes Leben. Nur das sportliche Team stand unter Druck, denn sie waren immer auf der Suche nach den besten Produkten, schönsten Designs und neusten Technologien. Nach wochenlangen Überlegungen und Experimenten schaffte es das Team endlich und ein Sneaker mit außergewöhnlichen Proportionen war geboren. Er sollte das neue Must-Have der Fashion-Welt werden, doch das team hatte Schwierigkeiten einen passenden Namen für ihre neuste Kreation zu finden. Nach ewigem hin und her überlegen, kam einer der Teammitglieder auf die Idee den Schuh nach dem glücklichen Örtchen »Falkendorf« zu benennen und als der Sneaker dann seinen Durchbruch auch international feierte, wurde der Name in »Falcon Dorf« geändert.
WIe es nun zu dem Namen »Yung 1« kam wollt ihr wissen? Auch dafür gibt es einen Grund: adidas kreierte in den späten 90ern und frühen 2000ern Sneaker, die für die jüngere Generation der Sneakerheads standen, sie waren ein Statement und nicht nur ein Trend. Mit dem »Yung 1« erinnern wir uns an diese Zeit zurück und feiern den Dadshoe-Trend wie schon damals.
Der adidas adidas Yung-1 W »Leopard« kommt im angesagten Animal-Print und setzt ein starkes Fashion-Statement. Das weiche Pony-Hair auf dem Upper verleiht dem Sneaker einen authentischen Look und rundet den auffälligen Look der Silhouette perfekt ab.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Reebok x Mita Sneakers ZIG Kinetica (orange)","https://www.43einhalb.com/p/reebok-x-mita-sneakers-zig-kinetica-orange-372626","https://43einhalb.com/media/231725/w/616/h/370/n/reebok-fw6037-zig-kinetica-1.jpg","MS327SFC (orange / grau)","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","New Balance","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","Releasedate: 01.04.2020 | Online: 00:01 Uhr.
Style. Performance. Attitude. Mit dieser Energie hat keiner gerechnet.
Im Jahre 2010 stellte Reebok Classic erstmals die ZigTech-Dämpfung vor, die aus drei Elementen besteht: Floatride Fuel, Zig Energy Shell und Zig Energy Bands. Der Reebok Zig Kinetica ist die erste Silhouette, die das innovative Zig Kinetica-System beinhaltet.
Das Design basiert auf der Zickzack-Sohle aus den 2000ern, die mit guter Bodenrückmeldung einen energiegeladenen Lauf unterstützt. Für das Upper wurde zum Großteil atmungsaktives Microvent Mesh genutzt, um an Gewicht einzusparen. Nahtlose Veloursleder-Overlays kommen als Ergänzung und sorgen für einen futuristischen Look. Ein verstellbarer Mittelfußriemen ermöglicht einen individuellen Sitz.
Für die neueste Version des Performance Schuhs hat sich Reebok mit Mita Sneakers zusammengetan und taucht das Mesh-Upper und die Sohle in grelles Orange. Inspiriert ist dieser Colorway vom Eifelturm in Paris, genauer gesagt vom Eifelturm bei Nacht. Wenn es Abend wird in Paris, erstrahlt der Eiffelturm im warmen Lichterglanz. Die Glow-In-The-Dark Sohlen und bedruckte Innensohlen greifen Paris Wahrzeichen ebenfalls auf.
Très bien!","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Karhu ChampionAir ""Helsinki Neighbourhood Pack""","https://www.43einhalb.com/p/karhu-championair-helsinki-neighbourhood-pack-389608","https://43einhalb.com/media/226243/w/616/h/370/n/karhu-f805026-championair-1-kopie.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Karhu führt uns durch die Gassen der Neighbourhoods von Helsinki!
1916 wurde Karhu in einer kleinen Werkstatt im Zentrum von Helsinki gegründet. Mit ihrem authentischen Auftritt und ihrer starken Outdoor-Verbindung präsentieren die Jungs und Mädels von Karhu schon über 100 Jahre Running- und Outdoorprodukte, ohne dabei ihre Wurzeln zu vergessen!
Als eine Hommage an die Stadt, die Karhu prägte, präsentiert die Brand jetzt das »Neighbourhood Pack«.
Das Pack besteht aus verschiedenen Versionen vom ChampionAir und Albatross 82, die mit charakteristischen Colorways die sechs Stadtviertel von Helsinki repräsentieren: Punavuori, Kallio, Töölö, Lauttasaari, Eira und Kruununhaka.
Mit dem »Helsinki Neighbourhood Pack« liefert uns Karhu das perfekte Schuhwerk, um die verschiedenen Helsinki-Communities zu supporten!","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"adidas Adilette Ankle Wrap ""Polka Dot Pack""","https://www.43einhalb.com/p/adidas-adilette-ankle-wrap-polka-dot-pack-367256","https://43einhalb.com/media/229835/w/616/h/370/n/1-ef5630_ftw_photo_side-medial-center_white.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Während man im letzten Jahr nicht um Animal-Prints herum kam, zieren jetzt Polka Dots die Outfits der Fashionistas. Aber nicht nur Designer-Marken setzten auf das verspielte Design, auch die Sportartikelhersteller haben den Trend erkannt und packen große und kleine Punkte auf beliebte Silhouetten.
Aber die »Dots« sind kein neuer Trend. Wir kennen das Muster bereits von unserer Lieblings Comic-Figur: Minnie Mouse! Bereits 1928 stattete Walt Disney die kultige Maus mit einem roten Kleid mit weißen Punkten samt Schleife aus. Allgemein waren Polka Dots bereits im Hollywood der 40er- und 50er Jahre besonders angesagt. Der Name stammt übrigens vom polnischen Volkstanz, der Polka, ab und steht deshalb wie kein anders Muster für Lebensfreude, Energie und Spaß.
Passend zum anstehenden Frühling und als Teil des »Polka Dot Packs« präsentiert adidas eine etwas schickere Version der Adilette: die Adilette Ankle Wrap. Bei dieser Version trifft der Komfort der klassischen Adilette auf ein von Schürsandalen inspiriertes Design. Die Korksohle in Kombination mit einem schwarzen Strap, der sich um elegant um den Knöchel schmiegt, lassen diese Adilette zu einem hübschen Sommer-Accessoire werden. Die »Polka Dots« auf dem vorderen Riemen komplettieren den 70s Look. Dieses Pack ist in jeder Hinsicht eine modische Punktlandung!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"New Balance WL373BA2 (grau / türkis)","https://www.43einhalb.com/p/new-balance-wl373ba2-grau-tuerkis-359193","https://43einhalb.com/media/226621/w/616/h/370/n/nb-woman-774751-50-12-wl373ba2-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","Girls, wenn ihr auch noch auf der Suche nach einem echten Casual-Sneaker, seid der einfach zu jedem Outfit passt, dann haben wir hier genau das Richtige für Euch! Der 373 von New Balance ist ein Klassiker im modernen Gewand und besticht durch leichte Materialien und einem eleganten Look.
Der Sneaker erhält durch sein hellgraues Obermaterial und den dezenten Details in frischem Türkis einen angenehmen
Frühlingslook. Die helle Zwischensohle und die schwarze Außensohle sorgen für einen coolen Kontrast und runden das angesagte Casual-Design perfekt ab.
Gefertigt wurde der New Balance WL373CE2 aus einem feinen Wildleder und bequemen Textil-Materialien, was ihn zu einem bequemen Alltags-Begleiter macht.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Reebok Club C 85 MU (beige / orange)","https://www.43einhalb.com/p/reebok-club-c-85-mu-beige-orange-366110","https://43einhalb.com/media/227510/w/616/h/370/n/reebok-ef3251-club-c-85-mu-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, Futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1986 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Hier kommt der Reebok Club C 85 mit einem beigen Upper daher. Die knallig orangen Details, sowie die beige Outsole runden den Look perfekt ab.
Der Tennisschuh überzeugt auf ganzer Linie mit seinem cleanen Look und dem unvergleichlichen Retro-Charm. Daher sind wir umso glücklicher, den Reebok Club C 85 bei 43einhalb präsentieren zu dürfen.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
