"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Nike Air Max Vapor Wing PRM QS (schwarz)","https://www.43einhalb.com/p/nike-air-max-vapor-wing-prm-qs-schwarz-388066","https://43einhalb.com/media/233674/w/616/h/370/n/nike-cz5674-002-air-max-vapor-wing-prm-qs-1-kopie.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Der neue Nike Air Max Vapor Wing Premium besticht durch eine perfekte Kombination aus Style und Tragekomfort!
Ein geschmeidiges Leder-Upper in Weiß, der perforierte Swoosh und runde Schnürsenkel verleihen Dir einen modernen 80s Tennis-Style. Dabei dämpft das Max Air-Element jeden Deiner Schritte. Ein bequemer Casual-Sneaker, der gleichzeitig Retro-Vibes versprüht!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike WMNS Vandalised (rosa / gelb / grau)","https://www.43einhalb.com/p/nike-wmns-vandalised-rosa-gelb-grau-381636","https://43einhalb.com/media/236390/w/616/h/370/n/nike-woman-cj1648-002-vandalised-1.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Releasedate: 21.05.2020| Online: 09:00 Uhr.
Obwohl der originale Nike Vandal ein High-Top-Basketballschuh ist, der erstmals 1984 auf den Markt kam und vor allem für seinen Collar-Strap bekannt ist, ist der Nike WMNS Vandalized eher eine Konzeptdesign-Skizze, die für Mädels zum Leben erweckt wird. Der Sneaker kommt mit einem Mix aus weißem und hellgrauen Leder sowie Suede, das durch einen gleichfarbigen Swoosh den letzten Schliff bekommt!
Das Schnürsystem ist komplett verschwunden, stattdessen wird es durch einen Verschluss zum zuziehen an jedem Fuß ersetzt. Auch hier ist die Konstruktion entscheidend, denn sowohl die Toe-Box als auch der versetzte Swoosh passen sich dank ihrer fein genähten Details, dem Design perfekt an. Die Zwischensohle des Nike WMNS Vandalised ist voluminöser als beim Vorgänger. Aufgepeppt wird der Look durch eine Gummi-Laufsohle. Mit diesem Design lässt Nike Zwei der beliebtesten Silhouetten der 80er Jahre verschmelzen, den Air Force 1 und den Nike Vandal - einfach ein genialer Hybrid!
Hier kommt der Nike WMNS Vandalised in einer starken Farbkombi für die sonnigen Tage. Das rosa-graue Upper wird durch knallige gelbe Details zum absoluten Hingucker!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Vans Classic Slip-On LX OG (schwarz / orange)","https://www.43einhalb.com/p/vans-classic-slip-on-lx-og-schwarz-orange-399547","https://43einhalb.com/media/230796/w/616/h/370/n/vans-vn0a45jkxdv1-og-classic-slip-o-1.jpg","MS327SFC (orange / grau)","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","New Balance","https://www.43einhalb.com/p/new-balance-ms327sfc-orange-grau-407039","","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Vans OG Classic Slip-On LX","https://www.43einhalb.com/p/vans-og-classic-slip-on-lx-399403","https://43einhalb.com/media/230671/w/616/h/370/n/vans-vn0a45jkxdw1-og-classic-slip-o-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","","https://43einhalb.com/media/103047/w/240/h/158/n/103047.jpg","https://www.43einhalb.com/marken/vans"
"Reebok x Atmos Answer V MU ""USA""","https://www.43einhalb.com/p/reebok-x-atmos-answer-v-mu-usa-372722","https://43einhalb.com/media/227308/w/616/h/370/n/reebok-fw7486-answer-v-mu-1.jpg","WL574ANA (schwarz / grau / leo)","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","New Balance","https://www.43einhalb.com/p/new-balance-wl574ana-schwarz-grau-leo-408847","Bereits 2001 feierte der Reebok Answer V erstmalig Release und machte als Signature-Sneaker der NBA-Legende Allen Iversons sowohl auf dem Basketballfeld, als auch auf den Straßen eine super Figur. Nachdem es die letzten Jahre eher ruhiger um den Answer V geworden ist, kehrt die typische B-Ball Silhouette jetzt mit einem gewaltigen Knall zurück ins Sneaker-Game.
Pünktlich zum alljährlichen NBA All-Star Game bringt Reebok zusammen mit Atmos den Signature-Sneaker zurück auf die Bildschirmfläche und liefert uns somit eine überragende Hommage an den ehemaligen NBA-Star Allen Iverson. Für das große Comeback hat sich Reebok einer patriotischen Stimmung hingegeben und präsentiert den neuen Reebok x Atmos Answer V MU im auffälligen »USA« Colorway. Während weißes Leder die Base für das Upper darstellt, kommt die Zunge in weichem Mesh daher. Der All-Over Sternen Print, sowie die weiteren Akzente in Rot und Blau erinnern zweifelsohne an die US-amerikanische Flagge und versprühen patriotischen Charme. Die Overlays in Gold, sowie die Innensohlen im USA-Design runden den Look perfekt ab.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Reebok Classic Leather MU (beige / blau)","https://www.43einhalb.com/p/reebok-classic-leather-mu-beige-blau-366254","https://43einhalb.com/media/227500/w/616/h/370/n/reebok-ef3385-cl-leather-mu-1-kopie.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Kommt nie aus der Mode!
Diese Aussage trifft auf keinen Schuh so perfekt zu wie auf den Classic Leather. Die Running-Legende aus den 80er Jahren prägte die Reebok-Laufgeschichte wie kaum ein andere Schuh - und zeigt auch heute noch, wie gut ein alter Laufhase aussehen kann.
Wie sein Name schon sagt, besteht das cleane Obermaterial des Schuhs aus Leder. Die leichte, gestanzte EVA-Zwischensohle sorgt dabei für optimale Dämpfung, während die vorgeformte, strapazierfähige PU-Einlegesohle zusätzlichen Tragekomfort bietet.
Der Classic Leather hat sich seit seiner Markteinführung allerdings nicht nur in der Laufszene bewährt, er schaffte es auch in die Subkulturen sowie Sneaker- und Musikszene. Dass der Lederschuh die Herzen der Sneaker-Fans im Handumdrehen eroberte, verwundert uns an dieser Stelle nicht! Denn die Silhouette passt einfach zu allem - egal ob Jeans, Rock oder Jogger.
Es ist also egal, welche Musik Du hörst oder welcher Kleidungsstil bei Dir im Schrank eingezogen ist, eines steht fest: Der Reebok Classic Leather ist »Always Classic«!
Weitere Reebok Classic Leather Modelle befinden sich in der Reebok Classic Leather Übersicht.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"New Balance M670NEN - Made in England ""Neon Pink""","https://www.43einhalb.com/p/new-balance-m670nen-made-in-england-neon-pink-434374","https://43einhalb.com/media/236172/w/616/h/370/n/new-balance-780991-60-13-m670nen-1-kopie.jpg","Arizona BF Patent Fuchsia Tulip","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Birkenstock","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","Wir haben Grund zu Freude, denn New Balance hat den klassischen 670er wieder auf den Markt gebracht!
Inspiriert von New Balances Vermächtnis wird dieser neue Made in England 670 durch sein neonfarbenes Wildleder-Upper zum Eyecatcher. Der Retro-Sneaker verfügt über eine Original Vibram®-Außensohle und aktualisierte Details, die an den ursprünglichen 670 angelehnt sind. Der M670NEN - Made in England »Pink Neon« liefert wie gewohnt einen hervorragenden Tragekomfort, den Du bei jedem Schritt genießen wirst.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Nike Daybreak Type N.354 (schwarz / volt)","https://www.43einhalb.com/p/nike-daybreak-type-n354-schwarz-volt-387272","https://43einhalb.com/media/235436/w/616/h/370/n/nike-cw7566-700-dbreak-type-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","Nike Sportswear präsentiert einen Neuling in seiner beliebten und experimentierfreudigen »N. 354«- Kollektion – Der Nike Daybreak Type »N.354« vereint Innovation und Klassik und überzeugt im starken Deconstructed-Look.
Die »N. 354«-Linie wurde von den vielversprechendsten Prototypen aus den Tiefen der Nike-Archiven inspiriert und nutzt deren klassische DNA als Ausgangspunkt für innovative und experimentelle Neuauflagen. Das Ergebnis sind »Deconstructed« Looks, die die Grenzen von heutigen Sneakerdesigns erforschen und neu definieren. Als geniale Fusion von klassischer DNA und moderner Innovation steht »N.354« gleichermaßen für die Vergangenheit, die Gegenwart und für die Zukunft.
Der neue Nike Daybreak Type »N.354« kommt in einem funktionalen Materialmix aus Mesh und Suede. Das schwarz-neongelbe Upper wird durch das knallige Cyan an der Ferse, den Laces und in den Nähten zum auffälligen Hingucker. Ein weiteres Highlight: Die deconstructed Version des Nike Daybreak ersetzt den gewohnten Swoosh durch eine dünneren, genähten Umriss des Markenlogos. Das typische »N.354« Branding auf Zunge und Ferse rundet den Look perfekt ab.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas USA 84 (schwarz / weiß)","https://www.43einhalb.com/p/adidas-usa-84-schwarz-weiss-429420","https://43einhalb.com/media/245269/w/616/h/370/n/adidas-fv2050-usa-84-1.jpg","USA 84 (schwarz / weiß)","","adidas","","Mit dem neuen »USA 84« bringt adidas den Look der 80er Jahre zurück an euere Füße. Mit seinem schmalen Design und dem leichten Mesh-Upper releast dieser Runner im typischen Archiv-Design, das durch den Farbakzent auf der Midsole und dem klassischen Drei-Streifen-Branding auf den Seitenpanels abgerundet wird.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Saucony Excursion TR13 (weiß / blau / grün)","https://www.43einhalb.com/p/saucony-excursion-tr13-weiss-blau-gruen-391538","https://43einhalb.com/media/228188/w/616/h/370/n/saucony-s20524-21-versafoam-excursion-tr13-1.jpg","Cloudswift (blau / weiß)","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","On","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","Der neue Saucony Excursion TR13 ist ein wahres Multi-Talent! Egal ob Du durch die City rusht, Trail-Running betreibst oder einfach `ne Runde mit dem Hund drehen willst – dieser Schuh kann alles!
Details:
- Die GRID-Dämpfung mit mittlerer Sohlenhöhe sorgt für viel Komfort an der Fußsohle.
- Mit VERSAFOAM für besseren Komfort.
- Die Laufsohle mit dreieckigem Profil bietet sicheren Grip am Untergrund, selbst auf Fels.
- Das für den Trail konzipierte Mesh-Material mit unterstützenden Overlays hält den Fuß an Ort und Stelle und schützt vor schmutzigem Gelände.
- 8 mm Sprengung","https://43einhalb.com/media/46324/w/240/h/158/n/46324.jpg","https://www.43einhalb.com/marken/saucony"
"Nike WMNS Air Max 90 SP (silber)","https://www.43einhalb.com/p/nike-wmns-air-max-90-sp-silber-401753","https://43einhalb.com/media/234173/w/616/h/370/n/nike-cq6639-001-woman-air-max-90-sp-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","1987 präsentierte Tinker Hatfield erstmals seinen ganzen Stolz - die sichtbare Air Unit im Air Max 1. Nur wenige Jahre später folgte der Air Max 90, dessen Air-Unit nicht nur um einiges größere war als die des 1er AM, sondern zusätzlich durch farbliche Akzente hervorgehoben wurde. Der AM90 ist eine absolute Legende unter Nike's Air-Reihe und das bereits seit 30 Jahren! Für Nike, und für uns, ein Grund dieses Jubiläum ordentlich zu feiern!
Technisch gesehen, entsprach der Air Max 90 schon damals einer ganz anderen Liga. Kreiert als Performance Laufschuh, wurde der AM90 mit einer neuen Mittelsohle aus zwei getrennten Teilen geschaffen. Das machte den Sneaker noch bequemer und garantierte zudem eine höhere Haltbarkeit. Außerdem versah Hatfield den 90er mit seinem Markenzeichen: Dem angeschnittenen Nike »Swoosh«.
Im letzten Jahr präsentierte Nike schon so einige krasse CW’s vom AM90, wie den »Mars Landing«, »Viotech«, »Vinyl« oder »Camowabb«. Anlässlich des diesjährigen Air Max Day bringt der Swoosh einen weiteren genialen Colorway an den Start!
Mit einer Version in metallischen Chrom- und reinen Platintönen, lässt Nike den Jahrestag zu etwas ganz Besonderem werden. Das Upper scheint in glänzendem Silber und bringt das klassische Nike Air Design zum Strahlen!
Zu unseren Nike Air Max 90-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Novaturbo H6100LT »Gardening Club 2.0«","https://www.43einhalb.com/p/adidas-novaturbo-h6100lt-%C2%BBgardening-club-20%C2%AB-398473","https://43einhalb.com/media/227448/w/616/h/370/n/adidas-fw0989-novaturbo-h6100lt-1.jpg","Handball Spezial (schwarz / weiß)","https://www.43einhalb.com/p/adidas-handball-spezial-schwarz-weiss-453452","adidas","https://www.43einhalb.com/p/adidas-handball-spezial-schwarz-weiss-453452","Releasedate: 28.02.2020 | Online: 00:01 Uhr.
Ende letzten Jahres präsentierte adidas Consortium eine exklusive »Gardening Club« Kollektion, die von der Ästhetik lässiger Gartenarbeit inspiriert war. Jetzt bringt adidas die »Gardening Club 2.0« Kollektion an den Start und auch dieses Mal treffen die Drei Streifen den Geschmack aller derjenigen, die liebevoll ihre Rasenflächen pflegen, Samen sorgfältig ausstreuen und die Erde rigoros umdrehen.
Natürlich kommen nicht nur diejenigen mit dem grünen Daumen auf ihre Kosten: Mit der Kollektion schafft es adidas wieder einmal moderne Outdoor-Trends mit lässigem Street-Style zu kombinieren.
Der erste Drop besteht aus der Neuauflage zweier Schuhe, die speziell für das ursprüngliche Gardening Pack entwickelt wurden, dem Response Hoverturf und dem Novaturbo. Beide Schuhe sind vom Trailrunning inspiriert und sorgen für ein optimales Tragegefühl, egal ab du durch Mulch wartest oder durch die Innenstadt marschierst.
Für den adidas Novaturbo H6100LT haben sich die Designer etwas ganz besonderes einfallen lassen und interpretieren eine klassische »Sandale« komplett neu. Das Upper aus Wildleder und Mesh wird offene, atmungsaktive Stellen im Heel und den Seiten unterbrochen und durch ein innovatives Lacing System perfekt ergänzt. Für den optimalen Tragekomfort sorgen die ADIPRENDE Dämpfung in der Mittelsohle und das innovative Torsion-System - der perfekte Begleiter auf dem Trail und auf der Straße!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Puma Cali Sport Heritage Wn's (weiß / pink)","https://www.43einhalb.com/p/puma-cali-sport-heritage-wns-weiss-pink-388976","https://43einhalb.com/media/231181/w/616/h/370/n/puma-woman-373080-04-cali-sport-heritage-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 01.04.2020 | Online: 00:01 Uhr.","https://43einhalb.com/media/59719/w/240/h/158/n/59719.jpg","https://www.43einhalb.com/marken/puma"
"adidas Superstar W (weiß / lila)","https://www.43einhalb.com/p/adidas-superstar-w-weiss-lila-371450","https://43einhalb.com/media/227442/w/616/h/370/n/adidas-woman-fv3373-superstar-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 07.03.2020 | Online: 00:01 Uhr.
Herausgebracht in 1986 war der Superstar als Low-Top Version das Pendant zum Pro Model und der erste flache Basketball Ledersneaker der deutschen Traditionsmarke aus dem Frankenländle. Der Superstar bekam seine einzigartige Identität durch den Gummi-Zehenvorderfuss, der schnell auch als »Shell Toe« bekannt wurde. Anfänglich nur für die besten College- und Profi-Spieler erhältlich, war der Superstar Mitte der 1970er Jahre aus der NBA nicht mehr wegzudenken. Einige namenhafte Spieler zeigten sich im Superstar, darunter Kareem Abdul-Jabbar, George Irvine, Ricky Berry und viele viele mehr.
Ende der 70er Jahre erschien ein modifiziertes Modell für den amerikanischen Markt - der adidas 80s. Der Sneaker war aus der Hip-Hop und B-Boy Szene extrem beliebt. Nachdem die damaligen Hip-Hop-Superstars »RUN DMC« dem Superstar ihren Song ""My adidas"" widmeten, ihn auf sämtlichen Auftritten ohne Schnürsenkel trugen, bekam der Superstar einen Ikonenstatus. Nun war der Superstar nicht mehr nur unter HipHop Fans und Breakdancern ein beliebter Sneaker, auch aus der kalifornischen Skater- und Streetwear-Szene war er nicht mehr wegzudenken.
Als adidas dann 1987 eine Kollektion mit Run DMC an den Start brachte, war der hype nicht mehr aufzuhalten und der Superstar eroberte die Welt. Legendär waren auch die Kollaborationen mit »Bathing Ape« aka die ""Bape-Stars aus 2003"" und natürlich die 35 Jahre Jubiläumsedition. Hartnäckig wie kaum ein anderer Sneaker ist der adidas Superstar auch heute noch ein fester Bestandteil der Streetwear-Szene und adidas liefert uns immer wieder starke Colorways auf der ikonischen Silhouette.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"New Balance ML850YSA (beige / multi)","https://www.43einhalb.com/p/new-balance-ml850ysa-beige-multi-348821","https://43einhalb.com/media/230179/w/616/h/370/n/nb-776401-60-13-ml850ysa-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","New Balance drops the »N«.
New Balance hat zur Freude vieler Sneakerheads Ende 2019 den 850er wieder zurück gebracht - und zwar in den Originalfarben aus 1996. Damit kam eine dynamische Silhouette zurück in die Regale, welche die Lücke zwischen »Chunky« und Lo-Profile schließt. Und der 850er ist der erste New Balance-Schuh, der anstelle des ikonischen »N« Logos ein minimales Branding hat.
Dieser neue New Balance ML850YSA kommt in einem sehr bunten, frühlingshaften Colorway mit Mesh-Upper daher. Beige Leder-Overlays, Reflektor-Details an Ferse und Vorfuß und die blaue Außensohle verpassen dem Schuh das Gewisse etwas.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Karhu Legacy 96 ""Marathon Pack"" (weiß / rot)","https://www.43einhalb.com/p/karhu-legacy-96-marathon-pack-weiss-rot-390784","https://43einhalb.com/media/235204/w/616/h/370/n/karhu-f806005-legacy-96-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 16.05.2020 | Online: 00:01 Uhr.
Karhu geht mit dem brandneuen »Marathon Pack« an den Start und liefert uns so eine gut aussehende Hommage an die historischen Ursprünge des Marathonlaufs.
Hier scheint eine kurze Nachhilfestunde in Geschichte angebracht zu sein: Der heute weltbekannte Marathon-Lauf feierte seinen erst Startschuss im Jahr 490 v.Chr. als der griechische Laufbote Pheidippides nach dem Sieg der Athener in der Schlacht von Marathon die knapp 40km zurück in die griechische Hauptstadt lief, wo er nach der Verkündung seiner freudigen Botschaft »Wir haben gesiegt« tot umgefallen ist. So sagt es zumindest die Legende!
Um die einzigartige Verbindung zwischen Griechenland und Finnland, nämlich die tiefe Verbundenheit zum Marathon-Lauf, gebürtig zu feiern, präsentiert Karhu das neue »Marathon Pack«, das aus einem Fusion 2.0 und zwei Legacy 96 besteht. Alle drei Modelle stechen mit starkem Colorblocking und einem athletischen Look heraus und überzeugen als angesagte Alltags-Runner.","https://43einhalb.com/media/106028/w/240/h/158/n/106028.jpg","https://www.43einhalb.com/marken/karhu"
"Reebok Club C 85 ""Color Pack - weiß / grün""","https://www.43einhalb.com/p/reebok-club-c-85-color-pack-weiss-gruen-373418","https://43einhalb.com/media/235656/w/616/h/370/n/reebok-fx4765-club-c-85-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Releasedate: 15.05.2020 | Online: 00:01 Uhr.
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, Futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Hier kommt der Reebok Club C 85 im gewohnten cleanen Look und mit einer Extraladung Retro-Charm. Pünktlich zum 35. Jubiläum des klassischen Tennisschuhs erscheint der Reebok Club C 85 mit einem »Limited Edition« Label auf der Zunge. Die grünen Highlights sprechen für sich und verbreiten einfach gute Laune.
Zu unseren Reebok Club C 85-Modellen.","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Nike WMNS React Vision ""Pistachhio Frost""","https://www.43einhalb.com/p/nike-wmns-react-vision-pistachhio-frost-380892","https://43einhalb.com/media/239601/w/616/h/370/n/nike-woman-ci7523-300-wmns-nsw-react-vision-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","Nike Sportswear ist immer für eine Überraschung zu haben und liefert uns einen krassen Release nach dem anderen! Neben etlichen Neuinterpretationen legt der Swoosh mit ganz neuen Modellen noch einen drauf!
Beim Kreieren neuer Silhouetten überschreitet Nike jegliche Grenzen und präsentierte uns bereits 2019 die »D/MS/X« Serie, die standardmäßige Proportionen in Frage stellt und die Regeln im Sneaker-Design gekonnt ignoriert. Das neueste Mitglied der D/MS/X Serie ist der React Vision, der die einzigartige Polsterung des React Element 87 mit den Materialien klassischer Runner wie dem Air Span II und dem Internationalist kombiniert, wobei der Swoosh eine ganz neue Ästhetik kreiert.
Mehrschichtige Strukturen, Formen und lebhafte Farben ergeben gemeinsam ein Design, das die Vielfalt unserer Träume widerspiegelt. Der React Schaumstoff und die ultraweiche Zunge sorgen für unfassbaren Tragekomfort, während das geschichtete Upper einen kleinen Einblick in Nikes großartige Geschichte gibt.
Der neue Nike WMNS React Vision kommt in einer starken Farbkombi daher. So wird das hellgrüne Upper durch knallige Highlights in Pink, Lila und Gelb zum absoluten Hingucker. Das D/MS/X Branding auf der Zunge und der Innensohle vervollständigen den coolen Look.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Adilette (hellblau / weiß / gelb)","https://www.43einhalb.com/p/adidas-adilette-hellblau-weiss-gelb-428486","https://43einhalb.com/media/240606/w/616/h/370/n/adidas-fu9895-adilette-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","Liebevoll nannte die Süddeutsche Sie »die Proll-Schlappe ohne Schuld«. Als Adi Dassler 1972 die Adilette erfand, tat er dies nicht ohne Grund. Er war den Athleten einen Gefallen schuldig, da sie sich für die Umkleide einen Schuh wünschten, den sie auch in der Dusche tragen konnten. Daraufhin schuf Dassler die Badelatsche aus blauem Gummi mit vorgeformten Fußbett, seitlichen Saugnäpfen für den nötigen Halt an der Sohle und einem gefüttertem Riemen mit den drei weißen Streifen.
Damals konnte Dassler nicht ahnen, dass die Adidas-Pantolette die heiligen Räume das Olympioniken so schnell verlassen und die Saunalandschaften der Normalbürger erobern würde. Letztendlich schaffte Sie es von dort auch auf die Campingplatze und Straßen deutscher Kleinstädte und schließlich den Bürgersteig vor der Trinkhalle »Seiler« im Kohlhaus zu Fulda.
Die Adilette verschmolz mit uns Deutschen und ruinierte unseren Ruf. Sie sorgte dafür, dass unsere Nachbarn noch heute glauben wir seine im Dauerurlaub und bewegen uns von der Couch, um nach den Chips zu greifen. Nun sind wir aber im 21. Jahrhundert und glauben daran, dass Sie die Stilkrise gemeistert hat. Die Adilette ist ab sofort die passende Antwort auf die FlipFlop und Crocs der Sommersaison - Original bleibt Original.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike SB Zoom Stefan Janoski RM Premium (weiß / navy)","https://www.43einhalb.com/p/nike-sb-zoom-stefan-janoski-rm-premium-weiss-navy-420384","https://43einhalb.com/media/233275/w/616/h/370/n/nike-aq7475-103-sb-zoom-janoski-rm-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Zusammen mit dem US-amerikanischen Skate-Profi Stefan Janoski präsentiert Nike hier den SB Zoom Stefan Janoski. Einzigartig wird die Silhouette durch ihren charakteristischen Shape, den man kaum auf anderen Silhouetten findet. Darüber hinaus vereint der Sneaker minimalistische Ästhetik mit ausgezeichnetem Aufprallschutz wie kein zweiter und ist daher perfekt zum Skaten geeignet. Aber eins ist klar: Auch ohne auf einem Skateboard zu stehen, sehen diese Sneakers verdammt gut aus!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas ZX 10.000 C ""Dash Green""","https://www.43einhalb.com/p/adidas-zx-10000-c-dash-green-371388","https://43einhalb.com/media/239217/w/616/h/370/n/adidas-fv3324-zx-10000-c-1.jpg","M Clifton 7 (dunkelblau / grün)","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","HOKA ONE ONE","https://www.43einhalb.com/p/hoka-one-one-m-clifton-7-dunkelblau-gruen-436120","Releasedate: 04.07.2020 | Online: 00:01 Uhr. | Instore: Frankfurt & Fulda.
Mit der Einführung der Torsion Technologie und den ZX-Serie stellte adidas den Running-Markt komplett auf den Kopf. Ausschlaggebender Erfolgsfaktor war dabei wohl die Erfindung der Torsion Bar (oder auch Torsion Knochen), mit deren Hilfe adidas unterschiedliche Schuhe für unterschiedliche Bedürfnisse der Läufer herstellen konnte. So konnten Probleme wie Pronation und Supination schon in der Sohle angegangen werden.
Die adidas ZX Modelle gelten unter Turnschuhliebhabern heutzutage als absolute Ikonen! Die Retro-Varianten verfügen zwar nicht mehr über die exakten Features, sehen jedoch verdammt gut aus und haben ihren Platz in der »Sneaker Hall-of-Fame« definitiv verdient. Schon Anfang 2019 holte sich adidas den ursprünglichen ZX-Designer Jacques Chassaing mit ins Boot und veröffentlichte den ZX 10000 C. Mit diesem Rerelease stellte Chassaing seinen revolutionären Ansatz für Laufschuhe erneut in den Vordergrund und bleibt dabei der Ästhetik und den Technologien der Zeit treu. Nun zieht adidas nach und zementiert das ZX-Vermächtnis mit neuen Colorways der innovativen Retro-Silhouette!
Für das Design des neuen ZC 10000 C liefert uns adidas eine sommerliche Farbgebung in Mint, die in Kontrast zum schwarz-grauen Upper einen coolen Look kreiert.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
