"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_title_url","Sneaker_brand","Sneaker_brand_url","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url"
"Birkenstock Tatacoa (schwarz)","https://www.43einhalb.com/p/birkenstock-tatacoa-schwarz-347242","https://43einhalb.com/media/229209/w/616/h/370/n/birkenstock-1013758-tatacoa-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 119,95","Die Birkenstock Sandalen begeisertern uns nun schon seit mehr als 240 Jahren und immer wieder beglückt uns das deutsche Traditionsunternehmen mit neuen Kreationen ihrer Klassiker. Der Erfolg von Birkenstock wurzelt in der Hingabe der Familie an die Kunst des orthopädisch inspirierten Schuhhandwerks. Über Jahrzehnte hinweg ist ein Erfahrungsschatz gereift, der seinesgleichen sucht und der von Generation zu Generation weitergehen, kultiviert und weiter ausgebaut wird. Das Fußbett ist das Herzstück eines jeden Modells, passt sich individuell an und garantiert den höchsten Tragekomfort, also gib der Sandale ein bisschen Zeit um sich deinem Fuß perfekte anzupassen.
Heute begegnen sie uns überall und sind aus Lifestyle und Fashion nicht mehr wegzudenken, wobei man bei der Dauerpräsenz, die die Schlappen aufweisen, schon nicht mehr von einem Trend sprechen kann.
Der Birkenstock Tatacoa ist eine Abwandlung unseres Klassikers Milano und die geeignete Sandale für alle, die den ganzen Tag auf den Beinen sind. Die Dornschnallen wurden durch Klettverschlüsse ersetzt und die Sohle im Fersenbereich verstärkt. Der Tatacoa begeistert mit einem hohen Maß an Komfort und großer Funktionalität. Das farblich abgestimmte Fußbett rundet das raffinierte Erscheinungsbild des Schuhs ab. Das Obermaterial besteht aus dem hautfreundlichen und strapazierfähigen Synthetikmaterial Birko-Flor®.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"Nike Blazer Mid '77 Vintage ""Brick Red""","https://www.43einhalb.com/p/nike-blazer-mid-77-vintage-brick-red-377158","https://43einhalb.com/media/244943/w/616/h/370/n/nike-bq6806-102-blazer-mid-77-vntg-1.jpg","Space Hippie 04 (grau / rosa / lila)","https://www.43einhalb.com/p/nike-space-hippie-04-grau-rosa-lila-447628","Nike","https://www.43einhalb.com/p/nike-space-hippie-04-grau-rosa-lila-447628","€ 99,95","BITTE BEACHTEN: Uns ist aufgefallen, dass der Blazer circa eine halbe Nummer kleiner ausfällt. Solltet Ihr also zwischen zwei Größen stehen, entscheidet Euch lieber für die größere.
Der Nike Blazer wurde bei seiner Premiere im Jahr 1972 zum sofortigen Klassiker, sowohl auf, als auch abseits des Platzes. Seinen Namen verdankt er Portlands Basketballteam, als dieses der Liga beitrat.
Der Blazer kann außerdem mit Stolz von sich behaupten, nicht nur einer der ersten Sneaker auf den Basketball-Courts der 70er zu gewesen zu sein, sondern zudem den wohl größten Nike Swoosh zu tragen, der jemals auf einem Nike Sneaker platziert wurde.
2019 begann Nike mit der Blazer Offensive - Virgil Abloh und Sacai haben sich bereits die Silhouette vorgeknöpft und ihr frisches Leben eingehaucht. Für das weitere Jahr hat Nike Sportswear einige weitere Releases auf Lager wie diesen grandiosen »Vintage« Release!
Der neue Blazer Mid '77 Vintage verfügt über ein Obermaterial aus weißem Leder und einem dunkelroten Nike Swoosh. Das Vintage-Finish auf der Mittelsohle sorgt für einen Old-School-Look und lässt unser Sneakerherz höher schlagen!
Zu unseren Nike Blazer-Modellen.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Force 1 '07 NRG ""Recycled""","https://www.43einhalb.com/p/nike-air-force-1-07-nrg-recycled-450540","https://43einhalb.com/media/255846/w/616/h/370/n/nike-cu5625-122-air-force-1-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 109,95","Releasedate: 17.12.2020 | Online: 09:00 Uhr.
Nike hat im Laufe diesen Jahres eine Vielzahl nachhaltiger und umweltfreundliche Serien wie das »Crater Pack« oder die »Space Hippie« Serie releast - und das war längst noch nicht alles! Getreu dem Motto »Move to Zero« verwendet auch das neue »Recycled Pack« wie der Name schon verlauten lässt, hauptsächlich recycelte Materialien. Neben dem Nike Air Max 90, der in diesem Jahr übrigens bereits sein 30. Jubiläum feiert, reiht sich auch noch der Blazer Mid ´77, der Daybreak Type und ein Air Force 1 ´07 in dieses Line-Up ein.
Natürlich darf auch der legendäre Air Force 1 '07 NRG als Teil dieses »Recycled Packs« nicht fehlen! Der ikonische, ursprünglich als Basketball-Sneaker erschienene Schuh folgt der gleichen Designsprache wie die anderen Modelle des Packs, weist jedoch mehrere blaue Details auf, die sich am »Air«-Branding auf der Zwischensohle, den Nähten rund um den Swoosh in »Sport Red« und der Zunge befinden. Das Mudguard trägt einen eingestickten Mini-Swoosh im auffälligen »Electric Green«, während das Mudguard und die Seiten-Panels des Air Forces hier in Weiß und Grau gehalten wurden.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike ACG Air Nasu GTX (schwarz)","https://www.43einhalb.com/p/nike-acg-air-nasu-gtx-schwarz-461101","https://43einhalb.com/media/252247/w/616/h/370/n/nike-cw5924-001-air-nasu-gore-tex-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 139,95","Releasedate: 19.11.2020 | Online: 09:00 Uhr.
Passend für den immer näher kommenden Herbst - für uns die Outdoor Saison schlechthin - kommt der neue Nike ACG Drop in unseren Store.
ACG steht für »All-Conditions-Gear« und hält, was es verspricht. Seit dem ersten Drop im Jahr 1989 bleibt sich Nike mit der ACG Serie treu und bringt auch dieses Mal wieder Performance Technologie in die Outdoor-Welt.
Der neue Nike ACG Air Nasu wurde von der gleichnamigen japanischen Stadt Nasu inspiriert, die vor allem für ihre schönen Trails bekannt ist. Der Air Nasu dieses ACG Drops vereint das beste aus vielen verschiedenen bekannten ACG Schuhen. Durch das verschweißte Upper wird die Atmungsaktivität gewährleistet und die Sohle sorgt für die optimale Traktion bei euren Outdoor-Erlebnissen. Zusätzlich schützt das Gore-Tex Membran euere Füße vor Nässe.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Nike Air Jordan V Retro GS ""Fire Red""","https://www.43einhalb.com/p/nike-air-jordan-v-retro-gs-fire-red-374772","https://43einhalb.com/media/231107/w/616/h/370/n/nike-440888-102-air-jordan-5-retro-gs-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 139,95","Releasedate: 02.05.2020 | Online: 09:00 Uhr. | Ein Paar pro Kunde.
Es gibt Sneaker-Silhouetten, die keine weiteren Erklärungen benötigen. Der Nike Air Jordan ist ohne jeden Zweifel so einer. 1985 wurde er für ""his Airness"", den Basketball-Gott Michael Jordan, höchstpersönlich produziert und obwohl er anfangs wegen seiner Farbgebung von der NBA Liga, die strikte Farbregeln vorschrieb, verbannt wurde, entwickelte sich die Air Jordan Reihe zu einer der erfolgreichsten Sneaker-Serien aller Zeiten. Zu Recht!
Anlässlich des 30. Jubiläums des Air Jordan 5 geht der Jumpman mit dem dritten Retro Release des originalen »Fire Red« an den Start. Bereits 1990 sorgte das ikonische Design für gewaltig Aufsehen: Am 28. März 1990 erzielte Michael Jordan für sein Team Chigago Bulls legendäre 69 Punkte gegen die Cleveland Cavaliers und schrieb somit NBA-Geschichte – dabei an seinen Füßen: Der Air Jordan 5 »Fire Red«.
Damals wie heute überzeugt der Nike Air Jordan V Retro GS »Fire Red« mit einem strahlend-weißen Leder-Upper, das dank der starken Details in knalligem Rot, der schwarzen Midsole sowie der durchscheinenden Outsole zum absoluten Hingucker wird. Highlight ist und bleibt jedoch die silberfarbene 3M reflektierende Zunge, die in Kombi mit dem roten Jumpman für einen starken Kontrast sorgt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Terrex Free Hiker G (schwarz)","https://www.43einhalb.com/p/adidas-terrex-free-hiker-g-schwarz-478798","https://43einhalb.com/media/253492/w/616/h/370/n/adidas-g26535-terrex-free-hiker-g-1.jpg","Terrex Free Hiker G (schwarz)","","adidas","","€ 219,95","Stürz dich in ein neues Abenteuer mit dem adidas TERREX Free Hiker!
Mit der Laufsohle aus Contintal™-Gummi gibt dir der neue Outdoor-Schuh perfekten Halt auf jedem Untergrund. Deine Schritte werden optimal abgefedert durch die reaktionsfreudige BOOST-Zwischensohle. Durch das atmungsaktive Primeknit-Upper kommst du auch auf langen Strecken nicht ins Schwitzen - und Dank des flexiblen Schlupfeinstiegs kannst du ganz schnell deinen Tag in der Natur starten.
In einem schlichten black-and-white Design präsentiert uns adidas hier einen neuen Colorway des beliebten »Free Hiker« Modells. In den klassischen Farben lässt sich der funktionale Outdoor-Sneaker ganz leicht zu jedem Outfit kombinieren.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"ASICS SportStyle x END. Gel-Lyte III ""Pearl""","https://www.43einhalb.com/p/asics-sportstyle-x-end-gel-lyte-iii-pearl-405481","https://43einhalb.com/media/250850/w/616/h/370/n/asics-1191a356-500-gel-lyte-iii-og-x-end-1.jpg","Cloud Hi (grau)","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","On","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","€ 159,95","Releasedate: 23.10.2020 | Online: 00:01 Uhr.
30 Jahre ASICS SportStyle Gel-Lyte III - Wenn das mal kein Grund zum feiern ist!
Vor 30 Jahren startete eine neue Ära von Laufschuhen, denn ASICS SportStyle releaste das erste mal die Kult-Silhouette des Designers Mitsui-San mit der gespaltenen Zunge - einem Runner der damals eindeutig seiner Zeit voraus war. Über die Jahre wurde der Turnschuh zu einem echten Klassiker bei Sneaker-Fans weltweit - denn egal ob General Release oder limitierte Kollaboration - die Leute blieben diesem Modell immer treu!
Zu diesem Anlass setzt ASICS SportStyle auch seine Zusammenarbeit mit dem britischem Retailer END. Clothing fort. Nachdem das Duo bereits im Jahr 2018 gemeinsam einen Colorway auf der Gel-Lyte III Silhouette Release, wird es jetzt Zeit, an alte Erfolge anzuknüpfen. Traditionell verschenkt man zum Anlass eines 30. Geburtstages Perlen, die dabei symbolisieren sollen, dass schöne Sachen immer etwas länger brauchen! Dieses Thema fasst auch der Gel-Lyte III hier auf, denn der Sock-Liner des Schuhs ist von der Farbe einer Perle inspiriert worden. Ansonsten überzeugt der Gel-Lyte III »Pearl« durch sein extrem hochwertiges Suede-Upper, dass verschiedene Lila-Töne miteinander kombiniert.","https://43einhalb.com/media/213728/w/240/h/158/n/213728.jpg","https://www.43einhalb.com/marken/asics-sportstyle"
"adidas Rivalry Low W (weiß / zebra)","https://www.43einhalb.com/p/adidas-rivalry-low-w-weiss-zebra-370006","https://43einhalb.com/media/237626/w/616/h/370/n/adidas-women-eg9003-rivalry-low-w-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 89,95","Der adidas Rivalry ist von klassischen B-Ball-Styles der 80er inspiriert und kombiniert stylishes Design mit modernem Komfort.
Mit der Neuinterpretation des Klassikers schafft es adidas wieder einmal einen erfolgreichen Court-Sneaker auf der Straße noch erfolgreicher zu machen. Der minimalistische Retrolook wird durch moderne Materialien und neuster Technologie ergänzt. Der Fortschritt zeigt sich vor allem am Leder-Obermaterial mit aufgestickten Drei Streifen und der modernen Boost Sohle, die für optimalen Komfort mit jedem Schritt sorgt!
Hier zeigt sich der adidas Rivalry Low W von seiner wilden Seite – die coolen Zebra-Details passen perfekt zum gegenwärtigen Trend des Animal-Prints!","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"New Balance M1080K10 (schwarz / weiß)","https://www.43einhalb.com/p/new-balance-m1080k10-schwarz-weiss-359713","https://43einhalb.com/media/218416/w/616/h/370/n/nb-778641-60-8-m1080k10-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 169,95","Der New Balance W1080K10 wird auch als Fresh Foam 1080v10 bezeichnet und hat ein HypoKnit-Obermaterial mit Sohlendämpfung, die anhand von Läuferdaten entwickelt wurde. Die raffinierte, präzise gesteuerte Fresh Foam-Mittelsohle bietet eine überzeugende Kombination aus Weichheit und dynamischer Federung, die jeden Schritt unterstützt und schützt. Die moderne Technologie sorgt für eine Laufleistung, die für ein besseres Ergebnis erforderlich ist.
Hier kommt der New Balance W1080K10 in einem schwarz-weißen Colorway daher. Die verschiedenen Prints runden den Look perfekt ab.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance"
"Nike Air Max 1 Premium ""Lemonade""","https://www.43einhalb.com/p/nike-air-max-1-premium-lemonade-460973","https://43einhalb.com/media/254259/w/616/h/370/n/nike-cj0609-700-air-max-1-premium-lemonade-1.jpg","Classic Leather Legacy (orange / gelb / blau)","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","Reebok","https://www.43einhalb.com/p/reebok-classic-leather-legacy-orange-gelb-blau-433572","€ 139,95","Releasedate: 04.12.2020 | Online Raffle.
Nachdem wir vor kurzem schon den »Limeade« und den »Strawberry Lemonade« als erste Colorways der neuaufgelegten Powerwall-Serie gesehen haben, geht es jetzt mit dem »Lemonade« weiter, der ohne Zweifel wohl der begehrteste Schuh der Reihe ist. Das komplette Upper des Schuhs besteht aus verschiedenen Gelb-Tönen und auf der Zunge des Schuhs befindet sich ein gewebtes Lemonade Tongue Tag. Die Innensohlen zeigen thematisch passend zum Schuh Zitronen-Grafiken, während das Mid-Panel einen verspielten »Air«-Print trägt.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Ultra4D 5.0 ""Core Black""","https://www.43einhalb.com/p/adidas-ultra4d-50-core-black-459438","https://43einhalb.com/media/255213/w/616/h/370/n/adidas-g58160-ultra-4d-50-core-black-1.jpg","Cloud ""All Black""","https://www.43einhalb.com/p/on-cloud-all-black-106398","On","https://www.43einhalb.com/p/on-cloud-all-black-106398","€ 219,95","Releasedate: 12.12.2020 | Online: 00:01 Uhr.
Mit dem Ultra 4D 5.0 im »Core Black« Colorway stattet die aus Herzogenaurach stammende Sportswear Brand mit den Drei-Streifen jetzt auch eine seiner neuesten Innovationen mit einem all-over schwarzen Design aus.
Das Upper des Schuhs basiert dabei auf der beliebten UltraBOOST Silhouette und besteht aus dem leichten und bequemen Primeknit Material. Was aber trotz des monochromatischen Uppers ins Auge fällt, ist die Sohlenstruktur des innovativen 4D-Runners, denn diese stammt aus einem eigens entwickelten 3D-Druck Verfahren.
Obendrein verfügt der bequeme Runner über eine langlebige Continental Outsole.
Mit dem Ultra4D 5.0 schafft adidas Originals es mal wieder, bewährte Design-Elemente beliebter Silhouetten und Innovationen gelungen miteinander zu vereinen.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Force 1 '07 (weiß / grau)","https://www.43einhalb.com/p/nike-air-force-1-07-weiss-grau-449420","https://43einhalb.com/media/255658/w/616/h/370/n/nike-ct2296-100-air-force-1-07-1.jpg","Air Force 1 '07 (weiß / grau)","","Nike","","€ 99,95","Ursprünglich 1982 als erster Basketballschuh mit der der Nike Air Technologie auf den Markt bzw. Court gebracht, ließ bereits der Name der neuen Premium-Silhouette Großes erwarten. So zog man Inspiration bei dem Präsidenten der Vereinigten Staaten selbst und taufte den neuen Basketball-Sneaker kurzerhand in Anlehnung an das Präsidentenflugzeug »Air Force 1«. Während der Kultsneaker zunächst als praktische High-Top-Schuh auf dem Court groß und später als angesagt Low-Top-Verison in der Hip Hop-Szene gefeiert wurde, dient die klassische AF1-Silhouette seither als Grundlage für zahlreiche künstlerische Designs, subtile zeitgemäße Updates und starke Kollaborationen. Dabei ging jedoch nie die typische AF1-DNA, die wir by the way ihrem Designer Bruce Kilgore zu verdanken haben, verloren. Dank seiner zeitlosen Wandelbarkeit mauserte sich die einzigartige Air Force-Silhouette nach und nach zum unangefochtenen Standard in der weltweiten Streetwear-Szene – eine waschechte »Ikone« eben, die sich ihren Titel mehr als verdient hat.
Für die dunkleren Tage im Jahr hat sich Nike einen ganz besonderen Partner ausgesucht - 3M! Der US-amerikanische Multi-Technologiekonzern ist bei uns Sneaker- und Streetwear-Fans wohl vor allem für die reflektierenden Materialien bekannt, die es schon öfters auf den ein oder anderen Schuh oder Jacke geschafft haben. Im Rahmen der Kollaboration bekommt auch Nikes All-Time Classic, der Air Force 1 ein Update mit reflektierenden Details auf dem Swoosh Branding und dem Tag an der Zunge des Schuhs.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"adidas Adidas Overdub (blau)","https://www.43einhalb.com/p/adidas-adidas-overdub-blau-430144","https://43einhalb.com/media/248576/w/616/h/370/n/adidas-fv9682-overdub-1-kopie.jpg","Adidas Overdub (blau)","","adidas","","€ 79,95","","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Jordan 13 Retro ""Lucky Green""","https://www.43einhalb.com/p/nike-air-jordan-13-retro-lucky-green-420026","https://43einhalb.com/media/248290/w/616/h/370/n/nike-db6537-113-air-jordan-xiii-lucky-green-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 189,95","Releasedate: 26.09.2020 | Online: 09:00 Uhr.
Einst 1997 von der Design-Legende Tinker Hatfield entworfen wurden, gehört der Air Jordan 13 mit Sicherheit zu den Ikonen der Basketball-Silhouetten schlecht hin! Zu diesem Sneaker gehört eine Story, die bis heute weiter erzählt wird - denn Michael Jordan und Tinker Hatfield entwarfen Michael´s 13. Signature-Schuh ohne vorher auch nur ein Meeting gehabt zu haben.
Über die Jahre entstanden so zahlreiche legendäre Colorways auf diesem Sneaker - so auch der grüne Ray Allen PE - der für die meisten Air Jordan Heads wohl ein echter Grail ist. In einem ähnlichen Farbton releast auch dieser »Lucky Green« 13er, mit dem Ihr jetzt noch einmal die Möglichkeit habt, Euch ein Stück Basketball-History zu sichern.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"Reebok Club C 85 (beige / dunkelrot)","https://www.43einhalb.com/p/reebok-club-c-85-beige-dunkelrot-430702","https://43einhalb.com/media/247492/w/616/h/370/n/reebok-woman-fw2048-club-c-85-1.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 89,95","Der Reebok Club C 85 feiert 35-jähriges Jubiläum!
Für Reebok stehen Tradition und Authentizität an erster Stelle: Statt auf ausgefallene, futuristische Modelle zu setzen, bleiben die Macher von Reebok lieber ihren Wurzeln treu und präsentieren mit dem Club C 85 den nächsten Klassiker aus den 80er Jahren.
Zur Freude der Retro-Fans hat sich der Sneaker optisch im Vergleich zum Vorbild von 1985 kaum verändert, an neuen technischen Features wurde allerdings nicht gespart. So stattet Reebok den Klassiker mit einer Eva-Midsole für die optimale Dämpfung und einem abriebfesten Rubber für zuverlässigen Grip aus.
Zu seinem 35-jährigem Jubiläum kommt der Reebok Club C 85 mit einem kalk-weißen Upper daher. Die dunkelroten Details am Heel und dem Reebok-Branding auf der lateralen Seite des Schuhs runden diesen Klassiker gelungen ab!","https://43einhalb.com/media/244388/w/240/h/158/n/244388.jpg","https://www.43einhalb.com/marken/reebok"
"Birkenstock x Stüssy Boston Anthracite","https://www.43einhalb.com/p/birkenstock-x-stuessy-boston-anthracite-443416","https://43einhalb.com/media/245460/w/616/h/370/n/birkenstock-1016811-boston-bs-1.jpg","ML574XAA (braun)","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","New Balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","€ 159,95","Releasedate: 28.08.2020 | Online: 00:01 Uhr.
Birkenstock hat sich für das nächste Projekt die Kult-Silhouette »Boston« geschnappt und sich mit keinem geringerem als der kalifornischen Streetwear-Brand Stüssy zusammengetan! Wie man es von Birkenstock gewohnt ist, releast auch dieses Pack mit dem beliebten orthopädischen Fußbett, das für ein gesundes Laufverhalten und einen angenehmen Komfort sorgt.
Das Upper der neuen Clogs besteht aus einem sehr hochwertigen Suede-Material, das in Kord-Optik gehalten wurde. Wie alle Birkenstock Modelle wurden auch die Birkenstock x Stüssy Boston in Deutschland vernäht. Neben dem starken Materialmix findet man auf der lateralen Seite ein minimalistisch eingestanztes Stüssy-Branding und einen verstellbaren Strap, die den Schuh perfekt abrunden.","https://43einhalb.com/media/246935/w/240/h/158/n/246935.jpg","https://www.43einhalb.com/marken/birkenstock"
"HOKA ONE ONE x Opening Ceremony Tor Ultra Hi (weiß / beige)","https://www.43einhalb.com/p/hoka-one-one-x-opening-ceremony-tor-ultra-hi-weiss-beige-392342","https://43einhalb.com/media/219550/w/616/h/370/n/hoka-one-one-1114610-brwh-x-oc-tor-ultra-hi-1-kopie.jpg","Force 1 TD (weiß)","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","Nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","€ 259,95","2009 setzten sich Nicolas Mermoud and Jean-Luc Dirac ein Ziel: einen Laufschuh zu entwickeln, der den anspruchsvollen Trails in den Alpen, Pyrenäen und Dolomiten gewachsen ist. Um dieses Ziel zu erreichen gründeten die beiden ehemaligen Salomon Mitarbeiter Hoka One One (ausgesprochen: O-Nay, O-Nay). Dieses Ziel wurde bereits in den ersten Jahren erreicht und Hoka One One eroberte die Welt des Sorts im Sturm.
Hoka One One hat sich zum zweiten Mal mit Opening Ceremony zusammen getan, um einen Hoka One One Tor Ultra an den Start zu bringen. Der Hoka One One Tor Ultra Hi ist ein leichter Wanderschuh und kommt hier in einer Gogh-Cut Version mit einem weißen Upper aus atmungsaktivem Mesh, Wildleder und Gummi, dass einen optimalen Tragekomfort bietet. Ausgestattet ist der Schuh mit Ösenhaken, gefolgt von runden Laces, die die gepolsterte Zunge bedecken. Das Heelcup ist mit einem »Protective Shell« versehen worden, während die wasserdichte eVent-Membran deine Füße von Nässe schützt. Das »Hoka«-Logo ist dezent an der Seite des Schuhs zu finden. Abgerundet wird der Look durch eine Zwischensohle, unter der sich eine Vibram Mega-Grip-Außensohle befindet, die eine hohe Traktion und maximale Dämpfung bietet.","https://43einhalb.com/media/218277/w/240/h/158/n/218277.jpg","https://www.43einhalb.com/marken/hoka-one-one"
"adidas Adilette (rot / weiß)","https://www.43einhalb.com/p/adidas-adilette-rot-weiss-367050","https://43einhalb.com/media/216175/w/616/h/370/n/adidas-ef5432-adilette-1.jpg","M670BGW - Made in England (rot / grau)","https://www.43einhalb.com/p/new-balance-m670bgw-made-in-england-rot-grau-407257","New Balance","https://www.43einhalb.com/p/new-balance-m670bgw-made-in-england-rot-grau-407257","€ 34,95","Liebevoll nannte die Süddeutsche Sie ""die Proll-Schlappe ohne Schuld"". Als Adi Dassler 1972 die Adilette erfand, tat er dies nicht ohne Grund. Er war den Athleten einen Gefallen schuldig, da sie sich für die Umkleide einen Schuh wünschten, den sie auch in der Dusche tragen konnten. Daraufhin schuf Dassler die Badelatsche aus blauem Gummi mit vorgeformten Fußbett und gefüttertem Riemen. Seitliche Saugnäpfe für den nötigen Halt und natürlich die drei weißen Streifen. Damals konnte Dassler nicht ahnen, dass die Adidas-Pantolette die heiligen Räume der Olympioniken so schnell verlassen und die Saunalandschaften der Normalbürger erobern würde. Dass sie es von dort auf die Campingplätze und auf die Straßen deutscher Kleinstädte und schließlich den Bürgersteig vor der Trinkhalle ""Seiler"" im Kohlhaus zu Fulda schaffte. Die Adilette verschmolz mit uns Deutschen und ruinierte unseren Ruf. Sie sorgte dafür, dass unsere Nachbarn noch heute glauben, wir seien im Dauerurlaub und bewegen uns nur von der Couch, um nach den Chips zu greifen. Nun sind wir aber im 21. Jahrhundert und glauben daran, dass Sie die Stilkrise gemeistert hat. Die Adilette ist ab sofort die passende Antwort auf die FlipFlop und Crocs der Sommersaison - Original bleibt Original.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas"
"Nike Air Zoom Spiridon Cage 2 SE (beige)","https://www.43einhalb.com/p/nike-air-zoom-spiridon-cage-2-se-beige-450238","https://43einhalb.com/media/253025/w/616/h/370/n/nike-cu1768-200-air-zoom-spiridon-cage-2-se-1.jpg","V-10 - B-MESH (beige / weiß)","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","VEJA","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","€ 139,95","Releasedate: 20.11.2020 | Online: 09:00 Uhr. | Instore: Frankfurt.
Der neue Nike Air Zoom Spiridon Cage 2 verkörpert unverfälschten Millenium-Style und behält seinen Look, den er schon zu seinem Debüt im Jahr 2003 hatte. Seinen Namen hat der Sneaker übrigens von dem riesigen »Caged«-Airbag an der Ferse erhalten. Dieser hat nicht nur den Look der frühen 20000er Jahre, sondern bietet auch das komfortable Laufgefühl, das wir von Nikes Zoom Air-Technologie kennen und lieben!
Mit der Stüssy Kollektion 2020 hat Nike Sportswear der Neuauflage des Spiridon Cage 2 genau den richtigen Startschuss gegeben. Seither steht die futuristische Silhouette voll im Fokus. Der nächste Colorway des Zoom Spiridon Cage 2 kommt in einem Colorway aus verschiedenen Beige-Tönen daher.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike"
"On Cloudnova (dunkelrot / grau)","https://www.43einhalb.com/p/on-cloudnova-dunkelrot-grau-468307","https://43einhalb.com/media/250931/w/616/h/370/n/on-2699678-cloudnova-1.jpg","ML574SSO (rot)","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","New Balance","https://www.43einhalb.com/p/new-balance-ml574sso-rot-406879","€ 159,95","Releasedate: 05.11.2020 | Online: 00:01 Uhr.
Die Schweizer Running-Brand On überrascht uns jetzt mit einem Sneaker, der Dir Performance-Technologie für jeden Tag bietet!
Der Cloudnova ist das neueste Mitglied der On-Familie und wurde speziell für den Lifestyle-Bereich kreiert, allerdings findest Du auch hier die charakteristische Lauftechnologie von On. Das neue Modell vereint das ganze Wissen des Sportartikelherstellers über Performance-Running mit einer neuartigen Sneaker-Silhouette. Komfort, Performance und Design für urbane Entdeckungsreisen – all das findest Du vereint im Cloudnova.
Verbundene CloudTec®-Elemente der nächsten Generation dämpfen den Aufprall des On Cloudnova und ein spezielles Speedboard™ sorgt für Power. Gummi-Elemente fördern die natürliche Abrollbewegung und dank des neuen Zungen-Designs passt sich der Schuh jedem Fuss optimal an.
Die einzigartige »Fersenzunge« und die innere Sockenkonstruktion sorgen für einen angenehm weichen Tragkomfort. Die gepolsterte Fersenpartie und die individuell verstellbare Schnürung sorgen für die perfekte Passform und maximale Bewegungsfreiheit. Entdecke deine Stadt und erlebe, was in ihr steckt – und in dir selbst.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on"
