"Sneaker_name","Sneaker_url","Sneaker_img","Sneaker_title","Sneaker_brand","Sneaker_price","Sneaker_description","Sneaker_brand_img","Sneaker_brand_img_url","Sneaker_title_url","Sneaker_brand_url"
"New Balance WL574LBL (beige / rosa)","https://www.43einhalb.com/p/new-balance-wl574lbl-beige-rosa-406377","https://43einhalb.com/media/243660/w/616/h/370/n/nb-823851-50-13-wl574lbl-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 89,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"On Cloud (schwarz / weiß)","https://www.43einhalb.com/p/on-cloud-schwarz-weiss-276010","https://43einhalb.com/media/197094/w/616/h/370/n/on-190000-cloud-1.jpg","Cloud ""All Black""","On","€ 139,95","Für Füße, die sich den ganzen Tag bewegen wollen, gibt es neu den leichtesten On aller Zeiten: den Cloud mit extra Dämpfung und maximaler Flexibilität. Das patentierte CloudTec® Dämpfungssystem kombiniert eine weiche Landung mit einem harten Abstoss und vereint dadurch sowohl Komfort als auch Performance im gleichen Schuh. Für Läufer und alle anderen Athleten. Und das bei nur einem Gewicht von 198g (US M 8,5)
On erfindet somit müheloses Laufen. Die patentierte Sohle aus Zero-Gravity-Schaum vereint ultimative Leichtigkeit mit der überlegenen Dämpfung von 16 Cloud-Elementen für eine weiche Landung. Die raffinierte Schweizer Technologie bietet Verletzungsschutz und Dämpfungskomfort wo andere nur auf Gewichtsreduktion setzen. Mit anderen Worten: auf das pure Maximum reduziert.
Der Cloud fühlt sich gleich beim ersten Schritt unglaublich leicht und natürlich an. Ein paar Schritte mehr, und du vergisst, dass du überhaupt Schuhe trägst. Vergiss sogar, deine Schuhe zu schnüren: wähle die Option mit Elast-Schnürsenkel zum einfachen Reinschlüpfen oder wechsle zum mitgelieferten traditionellen Schnürsenkel.
Hier kommt der On the Cloud mit einem schwarzen Obermaterial und einer weißen Sohle daher.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"New Balance ML574TYC (beige / blau)","https://www.43einhalb.com/p/new-balance-ml574tyc-beige-blau-406827","https://43einhalb.com/media/249854/w/616/h/370/n/nb-819451-60-9-ml574tyc-1.jpg","V-10 - B-MESH (beige / weiß)","VEJA","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance ML574TYC mit einem schlichtem Upper in einem perfekt zum Herbst passenden beige daher. Die blauen Details in Kombination mit der weißen Zwischensohle und der Gum-Außensohle runden den starken Retro-Look perfekt ab.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484","https://www.43einhalb.com/p/veja-v-10%09-b-mesh-beige-weiss-392484"
"adidas Stan Smith Vegan (weiß / grün)","https://www.43einhalb.com/p/adidas-stan-smith-vegan-weiss-gruen-428004","https://43einhalb.com/media/247236/w/616/h/370/n/adidas-fu9612-stan-smith-vegan-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","»Our Icons Go Vegan« - Unter diesem Motto präsentiert adidas Originals einige seiner absoluten Klassiker im neuen Remake, das komplett auf tierische Materialien verzichtet und somit zu 100% vegan ist. Ein starkes Statement für eine bessere Zukunft!
Als unangefochtene adidas-Legende darf selbstverständlich auch der Stan Smith im OG-Look in der »Vegan Icons«-Kollektion nicht fehlen. Das schlichte, weiße Upper besteht aus recyceltem Materialien und kommt mit einer nützlichen PU-Beschichtung. Der adidas Stan Smith »Vegan« begeistert als vegane Alternative zum Klassiker und verzichtet dabei vom Material, über die Farbe bis hin zum Kleber komplett auf tierische Materialien.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"adidas Stan Smith Vegan (weiß / navy)","https://www.43einhalb.com/p/adidas-stan-smith-vegan-weiss-navy-427966","https://43einhalb.com/media/247953/w/616/h/370/n/adidas-fu9611-stan-smith-vegan-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","»Our Icons Go Vegan« - Unter diesem Motto präsentiert adidas Originals einige seiner absoluten Klassiker im neuen Remake, das komplett auf tierische Materialien verzichtet und somit zu 100% vegan ist. Ein starkes Statement für eine bessere Zukunft!
Als unangefochtene adidas-Legende darf selbstverständlich auch der Stan Smith im OG-Look in der »Vegan Icons«-Kollektion nicht fehlen. Das schlichte, weiße Upper besteht aus recyceltem Materialien und kommt mit einer nützlichen PU-Beschichtung. Der adidas Stan Smith »Vegan« begeistert als vegane Alternative zum Klassiker und verzichtet dabei vom Material, über die Farbe bis hin zum Kleber komplett auf tierische Materialien.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance MT574ATD (schwarz)","https://www.43einhalb.com/p/new-balance-mt574atd-schwarz-408821","https://43einhalb.com/media/253726/w/616/h/370/n/nb-819511-60-8-mt574atd-1.jpg","Cloud ""All Black""","On","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance MT574ATD in einem cleanen, all-over schwarzen Colorway daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"On WMNS Cloud (schwarz / weiß)","https://www.43einhalb.com/p/on-wmns-cloud-schwarz-weiss-275972","https://43einhalb.com/media/199073/w/616/h/370/n/on-woman-190001-cloud-1.jpg","Cloud ""All Black""","On","€ 139,95","Für Füße, die sich den ganzen Tag bewegen wollen, gibt es neu den leichtesten On aller Zeiten: den Cloud mit extra Dämpfung und maximaler Flexibilität. Das patentierte CloudTec® Dämpfungssystem kombiniert eine weiche Landung mit einem harten Abstoss und vereint dadurch sowohl Komfort als auch Performance im gleichen Schuh. Für Läufer und alle anderen Athleten. Und das bei nur einem Gewicht von 198g (US M 8,5).
On erfindet somit müheloses Laufen. Die patentierte Sohle aus Zero-Gravity-Schaum vereint ultimative Leichtigkeit mit der überlegenen Dämpfung von 16 Cloud-Elementen für eine weiche Landung. Die raffinierte Schweizer Technologie bietet Verletzungsschutz und Dämpfungskomfort wo andere nur auf Gewichtsreduktion setzen. Mit anderen Worten: auf das pure Maximum reduziert.
Der Cloud fühlt sich gleich beim ersten Schritt Unglaublich leicht und natürlich an. Ein paar Schritte mehr, und du vergisst, dass du überhaupt Schuhe trägst. Vergiss sogar, deine Schuhe zu schnüren: wähle die Option mit Elast-Schnürsenkeln zum einfachen Reinschlüpfen oder wechsle zum mitgelieferten traditionellen Schnürsenkel.
Hier kommt der On WMNS the Cloud mit einem schwarzen Obermaterial und weißer Sohle daher.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"adidas Superstar Vegan (weiß / schwarz)","https://www.43einhalb.com/p/adidas-superstar-vegan-weiss-schwarz-430842","https://43einhalb.com/media/243941/w/616/h/370/n/adidas-fw2295-superstar-vegan-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","»Our Icons Go Vegan« - Unter diesem Motto präsentiert adidas Originals einige seiner absoluten Klassiker im neuen Remake, das komplett auf tierische Materialien verzichtet und somit zu 100% vegan ist. Ein starkes Statement für eine bessere Zukunft!
Als unangefochtene adidas-Legende darf selbstverständlich auch der Superstar in der »Vegan Icons«-Kollektion nicht fehlen.Das strahlende, weiße Synthetik-Upper besteht aus recyceltem Materialien und kommt mit einer nützlichen PU-Beschichtung. Der adidas Superstar »Vegan« begeistert als vegane Alternative zum Klassiker und verzichtet dabei vom Material, über die Farbe bis hin zum Kleber komplett auf tierische Materialien.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike Air Max 270 (weiß)","https://www.43einhalb.com/p/nike-air-max-270-weiss-412452","https://43einhalb.com/media/239778/w/616/h/370/n/nike-ah6789-100-air-max-720-1-kopie.jpg","Force 1 TD (weiß)","Nike","€ 149,95","Der Nike Air Max 270 ist von zwei Legenden inspiriert: dem Air Max 180 und dem Air Max 93. Er zeichnet sich durch das zweitgrößte Air-Element in der Geschichte von Nike Sportswear aus. Abgelöst hat ihn vor kurzem der brandneue Nike Air Max 720, der im Vergleich zum AM 270 noch einmal sechs Millimeter bei der Air-Bubble drauflegt.
Der Nike Air Max 270 wurde für Freizeit und Streetwear entwickelt, was bedeutet, dass er sowohl stabil als auch stylisch sein muss – und das rund um die Uhr. Das Max Air-Element lässt dich förmlich schweben. Und die Sohle aus Dual-Density-Schaumstoff passt ideal zu einem aktiven Lifestyle. Kombiniere Deine Lieblings-Jogger oder -Jeans mit diesem Schuh und kreiere einen dynamischen Look, sowohl im Fitnessstudio als auch auf der Straße!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance WL574LBT (grau / flieder)","https://www.43einhalb.com/p/new-balance-wl574lbt-grau-flieder-406245","https://43einhalb.com/media/243205/w/616/h/370/n/nb-823851-50-14-wl574lbt-1.jpg","Cloud Hi (grau)","On","€ 89,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"New Balance WL574BCZ (grau / pink)","https://www.43einhalb.com/p/new-balance-wl574bcz-grau-pink-406615","https://43einhalb.com/media/244173/w/616/h/370/n/nb-819681-50-12-wl574bcz-1-kopie.jpg","Cloud Hi (grau)","On","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzlich Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Der New Balance WL574BCZ zeichnet sich hier durch einen schlichtes graues Upper aus, welches aus Suede und Mesh besteht. Darüber hinaus findet man viele pinke Details vor, die den Schuh mit farblichen Highlights versorgen. Abgerundet wird dieser zeitlose Runner von einer klassischen Gum-Outsole.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"On WMNS The Roger Centre Court (weiß)","https://www.43einhalb.com/p/on-wmns-the-roger-centre-court-weiss-444986","https://43einhalb.com/media/245824/w/616/h/370/n/on-wmns-4899437-the-roger-centre-court-1.jpg","Force 1 TD (weiß)","Nike","€ 199,95","Releasedate: 05.11.2020 | Online: 00:01 Uhr. | Instore: Frankfurt & Fulda.
Nachdem On den »The Roger Centre Court« bereits als ultra-limitierte »0-Serie« releast hat, habt Ihr jetzt bei uns die Chance, Roger Federers Signature-Modell zu erwerben.
Mit dem »The Roger« beweist Die Schweizer Brand On, dass sie nicht nur Performance Schuhe, sondern auch klassische Tennisschuhe entwickeln können! Die Court-Silhouette wurde in Zusammenarbeit mit Tennislegende Roger Federer designt und verfügt über die CloudTec-Technologie, was sich äußerst positiv auf den Tragekomfort auswirkt. Obendrein wurde ein verstecktes Speedboard im Sohlenbereich verbaut, das die Energierückgabe während der Laufbewegung fördert.
Das Upper hingegen ist eher schlicht gehalten und besteht aus einem perforiertem veganem Leder. Abgerundet wird der cleane Look durch diverse goldene Details, wie dem »The Roger« Schriftzug auf der äußeren Seite des Heels und dem eingestanzten On-Branding auf der Zunge.","https://43einhalb.com/media/196879/w/240/h/158/n/196879.jpg","https://www.43einhalb.com/marken/on","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike Air Max 270 (schwarz)","https://www.43einhalb.com/p/nike-air-max-270-schwarz-412420","https://43einhalb.com/media/239626/w/616/h/370/n/nike-woman-ah6789-006-nike-air-max-270-1-kopie.jpg","Cloud ""All Black""","On","€ 149,95","Der Nike Air Max 270 ist von zwei Legenden inspiriert: dem Air Max 180 und dem Air Max 93. Er zeichnet sich durch das zweitgrößte Air-Element in der Geschichte von Nike Sportswear aus. Abgelöst hat ihn vor kurzem der brandneue Nike Air Max 720, der im Vergleich zum AM 270 noch einmal sechs Millimeter bei der Air-Bubble drauflegt.
Der Nike Air Max 270 wurde für Freizeit und Streetwear entwickelt, was bedeutet, dass er sowohl stabil als auch stylisch sein muss – und das rund um die Uhr. Das Max Air-Element lässt dich förmlich schweben. Und die Sohle aus Dual-Density-Schaumstoff passt ideal zu einem aktiven Lifestyle. Kombiniere Deine Lieblings-Jogger oder -Jeans mit diesem Schuh und kreiere einen dynamischen Look, sowohl im Fitnessstudio als auch auf der Straße!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"Nike Blazer Low Premium Vintage Suede (schwarz / weiß)","https://www.43einhalb.com/p/nike-blazer-low-premium-vintage-suede-schwarz-weiss-411892","https://43einhalb.com/media/254240/w/616/h/370/n/nike-538402-004-blazer-low-vtgn-prm-1.jpg","Cloud ""All Black""","On","€ 89,95","Der Nike Blazer ist ein oft unterschätzter Klassiker, der nicht nur wegen seiner Basketballgeschichte in jede Sneaker-Sammlung gehört. Der Blazer kann mit Stolz von sich behaupten, nicht nur einer der ersten Sneaker auf den Basketball-Courts der 70er zu gewesen zu sein, sondern zudem den wohl größten Nike Swoosh zu tragen, der jemals auf einem Nike Sneaker platziert wurde.
Besonders gut gefällt uns die neue Low Version des Blazers. Das flache Profil, das klassische Basketball-Shape und das sorgfältig ausgewählte, schwarze Premium Suede und der weiße Swoosh sorgen für einen cleanen Look und machen den Schuh zu einem absoluten Liebling für jeden Tag!","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"adidas x Human Made Nizza Hi (weiß)","https://www.43einhalb.com/p/adidas-x-human-made-nizza-hi-weiss-442798","https://43einhalb.com/media/253607/w/616/h/370/n/adidas-fy5188-nizza-hi-hm-1.jpg","Force 1 TD (weiß)","Nike","€ 99,95","Releasedate: 25.11.2020 | Online: 00:01 Uhr.
Gemeinsam mit adidas Originals kollaboriert Visionär und Streetwear-Legende NIGO jetzt erneut für eine Kollektion unter seiner Marke Human Made. Die neue Capsule hält neben einer Auswahl an Apparel zwei cleane Colorways des ikonischen adidas Originals Nizza HI und ein weiteres komplett neu entwickeltes Modell für Euch bereit - den Marathon Human Made Schuh. Der aus zwei Archiv-Modellen gestaltete Sneaker-Boot releast wie schon der Nizza in zwei Colorways und verfügt über eine BOOST-Midsole, die sich über die komplette Länge des Schuhs erstreckt. Das Upper des Boots besteht aus robusten Textil und Suede. Doch das war’s noch nicht! Im Sohlensystem des Marathons findet auch die legendäre Torsion-Technologie Verwendung. Die Klamotten der neuen adidas x Human Made Kollaboration überzeugen zudem durch lässige Schnitte mit kleinen, liebevollen Details.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"New Balance WL574BCN (rosa)","https://www.43einhalb.com/p/new-balance-wl574bcn-rosa-406651","https://43einhalb.com/media/243778/w/616/h/370/n/nb-819681-50-13-wl574bcn-1-kopie.jpg","Arizona BF Patent Fuchsia Tulip","Birkenstock","€ 99,95","Wenn man von New Balance spricht, kommt zwangsläufig der 574er zur Sprache. Es ist das seit 1988 immer leuchtende Aushängeschild der Laufschuhmarke, welches Liebhaber als auch New Balance Neulinge gleichermaßen begeistert!
Ausgestattet mit dem ENCAP-System, welches zusätzliche Stabilität und Dämpfung bringt, war der New Balance 574 viele Jahre einer der beliebtesten Laufschuhe. Heute ist er der solideste Lifestyle-Sneaker im New Balance-Sortiment, nicht zuletzt weil er den Spagat zwischen Sportlichkeit und Casual wie kaum ein anderer Sneaker beherrscht.
Hier kommt der New Balance WL574BCN in einem schönen rosa Colorway daher.","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400","https://www.43einhalb.com/p/birkenstock-arizona-bf-patent-fuchsia-tulip-438400"
"New Balance WL574BCM (dunkelblau / braun)","https://www.43einhalb.com/p/new-balance-wl574bcm-dunkelblau-braun-405869","https://43einhalb.com/media/250140/w/616/h/370/n/nb-819681-50-10-wl574bcm-1-kopie.jpg","Cloudswift (blau / weiß)","On","€ 99,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600","https://www.43einhalb.com/p/on-cloudswift-blau-weiss-304600"
"Nike Air Max 97 (grau / rot / schwarz)","https://www.43einhalb.com/p/nike-air-max-97-grau-rot-schwarz-451804","https://43einhalb.com/media/252225/w/616/h/370/n/nike-db4611-002-air-max-97-1.jpg","Cloud Hi (grau)","On","€ 179,95","Releasedate: 12.11.2020 | Online: 09:00 Uhr.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas Stan Smith ""Clean Classic"" (weiß)","https://www.43einhalb.com/p/adidas-stan-smith-clean-classic-weiss-428674","https://43einhalb.com/media/249338/w/616/h/370/n/adidas-fv0534-stan-smith-1.jpg","Force 1 TD (weiß)","Nike","€ 109,95","„Viele Leute denken ich wäre ein Schuh. Sie wissen nicht, dass ich wirklich existiere. Mein Sohn hat mich einmal gefragt: Dad, haben die den Schuh nach dir benannt, oder wurdest du nach dem Schuh benannt?”
Durch dieses Zitat von Stan Smith lässt sich erahnen, welchen Stellenwert der Schuh im Laufe der letzten Jahrzehnte in der Sneakerwelt eingenommen hat. Dennoch wollen wir die Gelegenheit nutzen euch auch den Sportler Stan Smith etwas näher zu bringen. Insgesamt gewann Smith 36 Turniere, darunter die Masters, die US Open und Wimbledon. Mit den USA holte die Tennis-Ikone außerdem sieben Mal den Davis Cup, zudem wurde er in der International Tennis Hall of Fame aufgenommen.
In den 60er Jahren wollte adidas den amerikanischen Markt erschließen und suchte zur Vermarktung einen amerikanischen Athleten. Da Smith zur damaligen Zeit zu den besten Tennisspielern der Welt gehörte, fiel die Wahl schnell auf den Profisportler. Gemeinsam mit dem deutschen Sportartikelhersteller brachte Smith den Schuh heraus, der seinen Namen über Jahrzehnte in aller Welt bekannt machten sollte: Den adidas Stan Smith.
Dieser klassische Stan Smith kommt mit einem komplett weißen Upper und einer gesprenkelten Midsole daher. Was diesen Schuh wirklich besonders macht, ist aber das nachhaltige Konzept, denn das Upper besteht aus mindestens 70% recycelten Materialien und die Outsole wurde aus speziellen Gummibäumen hergestellt. Darüber hinaus wurde der Schuh aus veganen Materialien produziert und besitzt mit dem Slogan »this shoe alone will not safe the planet« ein cooles optisches Highlight.","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"Nike Space Hippie 04 (grau / schwarz)","https://www.43einhalb.com/p/nike-space-hippie-04-grau-schwarz-451494","https://43einhalb.com/media/252545/w/616/h/370/n/nike-cz6398-002-space-hippie-04-1.jpg","Cloud Hi (grau)","On","€ 139,95","Releasedate: 14.11.2020 | Online: 09:00 Uhr. | Instore: Frankfurt.
This is Trash.
Beim Space Hippie dreht sich alles um das Konzept »Trash Transformed«. Der Space Hippie 04 besteht vom Obermaterial bis zur Außensohle zu mindestens 25 % aus recycelten Materialien.
Bei dem Schuh handelt sich nicht nur um den Schuh aus der Space Hippie Kollektion mit dem geringsten Gewicht, sondern auch um das Modell mit dem kleinsten CO2-Fußabdruck. Das ""Space Waste""-Garn im Obermaterial besteht zu 85 % aus recyceltem Polyester, das aus Plastikflaschen, T-Shirts und Garnabfällen hergestellt wurde. Die weiche Midsole aus Crater Foam vereint Nike Grind Rubber mit einer Kombination aus verschiedensten Schaumstoffen und sorgt für Stabilität und einen einzigartigen Look.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/on-cloud-hi-grau-362677","https://www.43einhalb.com/p/on-cloud-hi-grau-362677"
"adidas Hamburg (weiß)","https://www.43einhalb.com/p/adidas-hamburg-weiss-454952","https://43einhalb.com/media/254965/w/616/h/370/n/adidas-fx5671-hamburg-6.jpg","Force 1 TD (weiß)","Nike","€ 99,95","","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
"adidas Hamburg (schwarz)","https://www.43einhalb.com/p/adidas-hamburg-schwarz-454928","https://43einhalb.com/media/254961/w/616/h/370/n/adidas-fx5668-hamburg-1.jpg","Cloud ""All Black""","On","€ 99,95","","https://43einhalb.com/media/58939/w/240/h/158/n/58939.jpg","https://www.43einhalb.com/marken/adidas","https://www.43einhalb.com/p/on-cloud-all-black-106398","https://www.43einhalb.com/p/on-cloud-all-black-106398"
"New Balance H754TB (braun / schwarz)","https://www.43einhalb.com/p/new-balance-h754tb-braun-schwarz-410511","https://43einhalb.com/media/253795/w/616/h/370/n/nb-757301-60-9-h754tb-1.jpg","ML574XAA (braun)","New Balance","€ 119,95","","https://43einhalb.com/media/212737/w/240/h/158/n/212737.jpg","https://www.43einhalb.com/marken/new-balance","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515","https://www.43einhalb.com/p/new-balance-ml574xaa-braun-409515"
"Nike WMNS Daybreak (weiß / rot)","https://www.43einhalb.com/p/nike-wmns-daybreak-weiss-rot-487662","https://43einhalb.com/media/253315/w/616/h/370/n/nike-women-ck2351-103-daybreak-1.jpg","Force 1 TD (weiß)","Nike","€ 89,95","Die 1970er Jahre sind wohl die goldene Ära der Nike-Schuhe, das Jahrzehnt brachte einige der legendärsten Laufschuhe von Nike hervor, die auch heute noch, 40 Jahre später, ihre Designs inspirieren. Ähnlich im Design wie einige der anderen Klassiker der in Oregon ansässigen Marke - nämlich LDV und Air Tailwind '79 - verfügt der Daybreak über ein frühes revolutionäres Stück Nike-Technologie: die Waffle-Laufsohle.
Nur wenige Marken werden für ihre Laufsohlen gelobt, aber bereits in den 70er Jahren führte die Suche nach einer Sohle, die den Halt auf einer Vielzahl von Oberflächen nicht verliert, zur Erfindung der legendären Waffle-Laufsohle. Die Geschichte der Erfindung des Nike Gründers Bill Bowerman hat sich in der Geschichte der Schuhindustrie niedergeschlagen: Anscheinend kam Bills eureka Moment, als er am Frühstückstisch über einem Waffelteller saß. Die Waffeleisen-Laufsohle, die mit dem Austausch von Teig gegen Urethan experimentierte, war ein Wendepunkt und bot klebstoffähnlichen Halt auf einer Vielzahl von Laufflächen.
Bekannt als bahnbrechende Nike-Silhouette, wurde der Nike Daybreak mit einem Upper aus Nylon und Wildleder, einer EVA-Zwischensohle und einer Waffle-Laufsohle ausgestattet, die Stoßdämpfung und Traktion gleichermaßen bietet. Eine zusätzliche Cup-Innensohle sorgt dafür, dass der Druck auf den kompletten Fuß erhöht und verteilt wird.","https://43einhalb.com/media/58940/w/240/h/158/n/58940.jpg","https://www.43einhalb.com/marken/nike","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838","https://www.43einhalb.com/p/nike-force-1-td-weiss-251838"
